dataset,setting,setting_display,comparison_family,subject,method,method_display,n_recordings,n_class_0,n_class_1,tn,fp,fn,tp,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,auroc,pr_auc,average_precision,log_loss,brier_score
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,13,rf,Random forest,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.63920005345217257,0.22771605536599873
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,13,riemann_mdm,Riemannian MDM,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.94162504478042119,0.32482964746594162
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,13,riemann_ts_logreg,Riemannian TS-LR,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,2.447715464389427,0.33329047403067757
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,13,stack_recording,OOF recording-level stacking,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.18820005223165129,0.040606378197641985
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,always_fuse,Neural-classical stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.67188588142132843,0.23938246697302276
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,always_nn,Feature-MLP (neural reference),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.62230618836741025,0.2166383554447496
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,cbsf,CB-SF,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.6553143621082067,0.23118307229671153
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,dasf_clean,DASF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.67188588142132843,0.23938246697302276
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,eeg_conformer,EEG-Conformer,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,0.7435254809481906,0.27504333923552865
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,eegnet,EEGNet,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,1.1842475830888659,0.45152036578647059
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,equal_blend_050,Equal blend (50%),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.63162467699378411,0.21977413245743013
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,extra_trees,Extra Trees,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.61706792803748534,0.21243253491408245
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,fixed_blend_010,Fixed blend (10%),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.60090102605563878,0.20641448855097255
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,fixed_blend_025,Fixed blend (25%),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.61190439656094353,0.21084548375385684
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,rf,Random forest,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.64072340114705761,0.22403889371773103
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,riemann_mdm,Riemannian MDM,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.64631246841181922,0.22694317979978873
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,riemann_ts_logreg,Riemannian TS-LR,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,1.2984499772065057,0.47139112133898203
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,stack_recording,OOF recording-level stacking,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.63393976572441169,0.22082819667708606
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,always_fuse,Neural-classical stacking,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,0.9094463097177341,0.34668539990770858
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,always_nn,Feature-MLP (neural reference),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,3.7432778988353896,0.43396146134076802
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,cbsf,CB-SF,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,0.94957403244699867,0.35874668301085205
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,dasf_clean,DASF,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,3.7432778988353896,0.43396146134076802
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,eeg_conformer,EEG-Conformer,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,1.1720686455835143,0.31437214337550801
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,eegnet,EEGNet,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.67846325586560274,0.2423372205858173
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,equal_blend_050,Equal blend (50%),3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,1.0404929048197593,0.3803513245853174
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,extra_trees,Extra Trees,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.64576722642949869,0.22734342825355722
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,fixed_blend_010,Fixed blend (10%),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,1.3896147008361901,0.41484988676308171
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,fixed_blend_025,Fixed blend (25%),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,1.1858038514377776,0.40189769750026433
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,rf,Random forest,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.74182889366951288,0.26387192477603832
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,riemann_mdm,Riemannian MDM,3,1,2,0,1,1,1,0.33333333333333331,0.25,0.5,0,0.5,0.5,0.5,0.79166666666666663,0.83333333333333326,0.88846963472590657,0.33085438650607069
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,riemann_ts_logreg,Riemannian TS-LR,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,1.2854551155695035,0.42273042876894512
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,stack_recording,OOF recording-level stacking,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,3.9453251996376415,0.61228091039953159
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,always_fuse,Neural-classical stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.79466386776902798,0.26853090518649586
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,always_nn,Feature-MLP (neural reference),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,7.633388896155382,0.3333333332577384
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,cbsf,CB-SF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.93198109687493302,0.2912558806063093
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,dasf_clean,DASF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,7.633388896155382,0.3333333332577384
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,eeg_conformer,EEG-Conformer,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.88328607397771142,0.28426944523399611
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,eegnet,EEGNet,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.6627525025507236,0.23483965012821698
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,equal_blend_050,Equal blend (50%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.99479763384783426,0.29869711504215413
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,extra_trees,Extra Trees,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,1.0625628412748971,0.30918691618853528
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,fixed_blend_010,Fixed blend (10%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,1.5030910611718349,0.32595471511420088
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,fixed_blend_025,Fixed blend (25%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,1.2093167371929592,0.31537522178426264
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,rf,Random forest,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,1.1612676560340434,0.33349972900047775
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,riemann_mdm,Riemannian MDM,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.61858403636273873,0.22177061566101708
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,riemann_ts_logreg,Riemannian TS-LR,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,1.0850296304234688,0.30793657718648076
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,stack_recording,OOF recording-level stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,2.7129608178744067,0.33313866481128879
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,always_fuse,Neural-classical stacking,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.60661216199114543,0.21296150792457277
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,always_nn,Feature-MLP (neural reference),3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.18855780666628183,0.061516098507577603
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,cbsf,CB-SF,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.20543901670079198,0.04006583397545093
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,dasf_clean,DASF,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.60661216199114543,0.21296150792457277
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,eeg_conformer,EEG-Conformer,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.33891464944589522,0.087391193693076838
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,eegnet,EEGNet,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.17367412670699001,0.029903631654147472
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,equal_blend_050,Equal blend (50%),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.508193299957723,0.16550696442375012
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,extra_trees,Extra Trees,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.49587233585883245,0.15546254252356523
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,fixed_blend_010,Fixed blend (10%),3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.35646120474363668,0.097679355177464219
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,fixed_blend_025,Fixed blend (25%),3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.43432652188113252,0.13144016310910914
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,rf,Random forest,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.24354984916410341,0.049503456769464028
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,riemann_mdm,Riemannian MDM,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.12192055326282543,0.022861347879986893
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,riemann_ts_logreg,Riemannian TS-LR,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,1.3416334629622131,0.44750364508452617
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,stack_recording,OOF recording-level stacking,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,1.5881866707582224,0.53280148201825639
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,always_fuse,Neural-classical stacking,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,10.816686455559767,0.99705500083288945
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,always_nn,Feature-MLP (neural reference),3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,10.839615849023579,0.98765929609900738
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,cbsf,CB-SF,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,10.203986981967153,0.99323279422124455
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,dasf_clean,DASF,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,10.839615849023579,0.98765929609900738
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,eeg_conformer,EEG-Conformer,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,1.6324829708623287,0.48111641171573588
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,eegnet,EEGNet,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,0.80431366121919223,0.30435825023769031
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,equal_blend_050,Equal blend (50%),3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,10.176277471263178,0.99197755579902669
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,extra_trees,Extra Trees,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,2.3405219612073576,0.72944702354166857
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,fixed_blend_010,Fixed blend (10%),3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,10.4258262062234,0.99132937623254913
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,fixed_blend_025,Fixed blend (25%),3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,10.267754351656579,0.99144788203407852
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,rf,Random forest,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,4.9465576226888688,0.90917141068699936
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,riemann_mdm,Riemannian MDM,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.0439657891813043,0.41737560794301515
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,riemann_ts_logreg,Riemannian TS-LR,3,1,2,0,1,1,1,0.33333333333333331,0.25,0.5,0,0.5,0.5,0.5,0.79166666666666663,0.83333333333333326,1.9804389876960176,0.60001766440569926
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,stack_recording,OOF recording-level stacking,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,3.3263100630265812,0.83244154038971641
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,always_fuse,Neural-classical stacking,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.16449102764415033,0.033400955035031953
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,always_nn,Feature-MLP (neural reference),3,1,2,0,1,1,1,0.33333333333333331,0.25,0.5,0,0.5,0.5,0,0.41666666666666663,0.58333333333333326,1.3353498630284453,0.46560366849684282
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,cbsf,CB-SF,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.51546673037785906,0.16334824943163886
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,dasf_clean,DASF,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.16449102764415033,0.033400955035031953
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,eeg_conformer,EEG-Conformer,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,0.69840761093519177,0.25263897222017628
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,eegnet,EEGNet,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.68463581619479807,0.24574563187696519
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,equal_blend_050,Equal blend (50%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.63668890776462828,0.22203356941099625
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,extra_trees,Extra Trees,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.1412780648032899,0.45829743878391405
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,fixed_blend_010,Fixed blend (10%),3,1,2,0,1,1,1,0.33333333333333331,0.25,0.5,0,0.5,0.5,0,0.41666666666666663,0.58333333333333326,0.86906940579633341,0.3289913655374751
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,fixed_blend_025,Fixed blend (25%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.74938804071653997,0.27654170269457651
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,rf,Random forest,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.7972738961632861,0.60947168358253645
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,riemann_mdm,Riemannian MDM,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,13.913968960989783,0.66666666503892857
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,riemann_ts_logreg,Riemannian TS-LR,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.42804716582200192,0.13292445960920787
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,stack_recording,OOF recording-level stacking,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.4551408661922412,0.14554314336131932
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,always_fuse,Neural-classical stacking,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.69556102840675316,0.25120656552030302
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,always_nn,Feature-MLP (neural reference),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.57458422076272631,0.19713446171017546
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,cbsf,CB-SF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.65753974245632285,0.23225714166471345
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,dasf_clean,DASF,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.69556102840675316,0.25120656552030302
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,eeg_conformer,EEG-Conformer,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,1.4088602646523345,0.32352920234187216
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,eegnet,EEGNet,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.61432104901523676,0.21386150879276491
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,equal_blend_050,Equal blend (50%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.61410896373814883,0.21143415279034614
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,extra_trees,Extra Trees,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.91469613038479514,0.28959253355703835
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,fixed_blend_010,Fixed blend (10%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.57925813355969502,0.19790754312890194
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,fixed_blend_025,Fixed blend (25%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.58930382969331008,0.20104625043374083
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,rf,Random forest,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.68272286290476314,0.23923686687245524
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,riemann_mdm,Riemannian MDM,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,1.7664757242067906,0.33000451514246698
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,riemann_ts_logreg,Riemannian TS-LR,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.41442577283969456,0.14667489089226748
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,stack_recording,OOF recording-level stacking,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,0.98848980023971456,0.38541808089304985
