outer_subject,meta_subject,feature_shift,disagreement,entropy_nn,entropy_fuse,confidence_nn,benefit,feature_shift_original
7,11,0.3925599224095183,0.2568978269967443,0.107854693621848,0.6062018426757023,0.9580773575318292,-0.25,0.3836497068405151
7,12,0.34593253679470093,0.2709834980904945,0.3780529478125908,0.6685956947465646,0.8626530626347957,0.0,0.4403946101665497
7,13,0.36054815178078115,0.2704679332763991,0.2765973502066703,0.6624037165226704,0.8816690186066414,0.0,0.402718722820282
7,14,0.7615988636866475,0.256076395819555,0.2243102078268491,0.61580224763193,0.9039663185776284,0.0,0.7542743682861328
7,15,0.39348737853215754,0.1409150675094408,0.5187562245732761,0.6585810704840662,0.6999297738895127,0.0,0.6386303901672363
8,1,0.4636919022674521,0.1554288812042562,0.5461831091840122,0.6818807913850902,0.7376242053919825,0.0,0.5324562788009644
8,2,0.35640406871617625,0.248822945358365,0.1246883830856585,0.6081477579215889,0.946329566450254,0.0,0.3437701165676117
8,3,0.3044337925819207,0.2434027056638355,0.3249819955606048,0.6544052924628592,0.8518659887288702,0.0,0.3260329365730285
8,4,0.6759845643078465,0.1636251707050672,0.5871502858999349,0.6908522883357398,0.671287807884875,0.25,801.18408203125
8,5,0.2604269331041441,0.2551852462674264,0.2072546556360604,0.6242213959940115,0.9084298818258448,0.0,0.3425530791282654
8,6,0.5428456168849043,0.2752240412687662,0.4265459441555911,0.6706899386653884,0.8026964532116713,0.25,0.6257989406585693
8,7,0.2012702811204967,0.2846926149680602,0.2205831156300589,0.6253522944775047,0.9123531926117268,0.0,0.2970887422561645
8,9,0.2940963367451445,0.1855042578015133,0.3324589592748287,0.6155094502166828,0.8228966807523627,0.0,0.3413492143154144
8,10,0.2663025185655087,0.2244149748199209,0.1510423104163397,0.5712904681709946,0.9342577611425108,0.0,0.4047349989414215
8,11,0.4193762382493028,0.2699256178084796,0.166784409043284,0.6268303309936009,0.9299970755614148,0.0,0.4149666726589203
8,12,0.37968825495219805,0.288027769529961,0.3322465772219875,0.6703511128229594,0.8835460500862762,0.0,0.4699854552745819
8,13,0.38145386151846156,0.2629646491822623,0.1730420788841237,0.624871846766649,0.9295948468927128,0.0,0.4273138046264648
8,14,0.7180168225105419,0.2366736143081776,0.2068809322043723,0.5692562144891908,0.910362040053313,0.0,0.7005224227905273
8,15,0.3883848483145731,0.1873851493743848,0.4593791218345798,0.6504024560767679,0.7703387165003991,0.0,0.5978837013244629
9,1,0.45315249274566094,0.2141950732237721,0.4501078833107388,0.670105377421232,0.7857120776142197,0.25,0.513084888458252
9,2,0.35467223009252175,0.2470865012998487,0.209255239478133,0.6001708658931997,0.9090732746278708,0.25,0.3600042462348938
9,3,0.2965938241095382,0.2007792336591353,0.1367462297080596,0.5419428965201611,0.9412842701943772,0.0,0.3183415234088897
9,4,0.6759891389162591,0.1898382740720152,0.5175453587942757,0.6833218623954984,0.7336671311218101,0.25,793.9761352539062
9,5,0.2636907000694382,0.2310221965773914,0.1699385229201622,0.57152583749664,0.9257937207763977,0.0,0.334520936012268
9,6,0.5709349037639313,0.2439088638199927,0.4660071267797899,0.6722367308294187,0.7824100686331926,0.0,0.6343438625335693
