protocol,subject,direction,seed,validation_accuracy_nn,validation_accuracy_fuse,validation_gain,covariance_shift,effective_margin,used_fusion,selected_input_method,gate_source_recordings,inner_folds,selected_epoch,task
cross_task,12,arithmetic_to_stroop,1547,0.6666666666666666,1.0,0.33333333333333337,0.03479179991364945,0.02695835998272989,True,always_fuse,3,2.0,1.0,
cross_task,13,stroop_to_arithmetic,1335,0.3333333333333333,1.0,0.6666666666666667,0.19526759413246994,0.059053518826494,True,always_fuse,3,2.0,1.0,
cross_task,13,stroop_to_arithmetic,1388,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.19526759413246994,0.059053518826494,True,always_fuse,3,2.0,1.0,
cross_task,13,stroop_to_arithmetic,1441,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.19526759413246994,0.059053518826494,True,always_fuse,3,2.0,1.0,
cross_task,13,stroop_to_arithmetic,1494,0.3333333333333333,1.0,0.6666666666666667,0.19526759413246994,0.059053518826494,True,always_fuse,3,2.0,1.0,
cross_task,13,stroop_to_arithmetic,1547,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.19526759413246994,0.059053518826494,True,always_fuse,3,2.0,7.0,
cross_task,13,arithmetic_to_stroop,1335,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.19526759413246994,0.059053518826494,False,always_nn,3,2.0,1.0,
cross_task,13,arithmetic_to_stroop,1388,0.6666666666666666,1.0,0.33333333333333337,0.19526759413246994,0.059053518826494,True,always_fuse,3,2.0,1.0,
cross_task,13,arithmetic_to_stroop,1441,0.6666666666666666,1.0,0.33333333333333337,0.19526759413246994,0.059053518826494,True,always_fuse,3,2.0,1.0,
cross_task,13,arithmetic_to_stroop,1494,0.6666666666666666,1.0,0.33333333333333337,0.19526759413246994,0.059053518826494,True,always_fuse,3,2.0,1.0,
cross_task,13,arithmetic_to_stroop,1547,0.6666666666666666,0.6666666666666666,0.0,0.19526759413246994,0.059053518826494,False,always_nn,3,2.0,9.0,
loso,1,arithmetic,1335,0.6964285714285714,0.75,0.0535714285714286,0.2381876832659145,0.06763753665318291,False,always_nn,56,,,arithmetic
loso,1,arithmetic,1388,0.7142857142857143,0.6964285714285714,-0.017857142857142905,0.2381876832659145,0.06763753665318291,False,always_nn,56,,,arithmetic
loso,1,arithmetic,1441,0.6964285714285714,0.6964285714285714,0.0,0.2381876832659145,0.06763753665318291,False,always_nn,56,,,arithmetic
loso,1,arithmetic,1494,0.75,0.7321428571428571,-0.017857142857142905,0.2381876832659145,0.06763753665318291,False,always_nn,56,,,arithmetic
loso,1,arithmetic,1547,0.7678571428571429,0.6964285714285714,-0.07142857142857151,0.2381876832659145,0.06763753665318291,False,always_nn,56,,,arithmetic
loso,2,arithmetic,1335,0.6428571428571429,0.6785714285714286,0.0357142857142857,0.18139165203913202,0.0562783304078264,False,always_nn,56,,,arithmetic
loso,2,arithmetic,1388,0.6607142857142857,0.7142857142857143,0.0535714285714286,0.18139165203913202,0.0562783304078264,False,always_nn,56,,,arithmetic
loso,2,arithmetic,1441,0.625,0.75,0.125,0.18139165203913202,0.0562783304078264,True,always_fuse,56,,,arithmetic
loso,2,arithmetic,1494,0.6607142857142857,0.6785714285714286,0.017857142857142905,0.18139165203913202,0.0562783304078264,False,always_nn,56,,,arithmetic
loso,2,arithmetic,1547,0.6607142857142857,0.7321428571428571,0.0714285714285714,0.18139165203913202,0.0562783304078264,True,always_fuse,56,,,arithmetic
loso,3,arithmetic,1335,0.7142857142857143,0.7321428571428571,0.017857142857142794,0.1934423822622666,0.05868847645245333,False,always_nn,56,,,arithmetic
loso,3,arithmetic,1388,0.7142857142857143,0.7321428571428571,0.017857142857142794,0.1934423822622666,0.05868847645245333,False,always_nn,56,,,arithmetic
loso,3,arithmetic,1441,0.6607142857142857,0.7321428571428571,0.0714285714285714,0.1934423822622666,0.05868847645245333,True,always_fuse,56,,,arithmetic
loso,3,arithmetic,1494,0.6785714285714286,0.7678571428571429,0.0892857142857143,0.1934423822622666,0.05868847645245333,True,always_fuse,56,,,arithmetic
loso,3,arithmetic,1547,0.6785714285714286,0.7321428571428571,0.05357142857142849,0.1934423822622666,0.05868847645245333,False,always_nn,56,,,arithmetic
loso,4,arithmetic,1335,0.7142857142857143,0.6964285714285714,-0.017857142857142905,1.1292780504593152,0.15,False,always_nn,56,,,arithmetic
loso,4,arithmetic,1388,0.7321428571428571,0.6607142857142857,-0.0714285714285714,1.1292780504593152,0.15,False,always_nn,56,,,arithmetic
loso,4,arithmetic,1441,0.6607142857142857,0.6964285714285714,0.0357142857142857,1.1292780504593152,0.15,False,always_nn,56,,,arithmetic
