task,strategy,strategy_label,held_out_subject,split_seed,fold,train_windows,validation_windows,train_recordings,validation_recordings,train_participants,validation_participants,overlapping_recordings,recording_overlap_rate,overlapping_participants,participant_overlap_rate,nominal_adjacent_window_raw_overlap,validation_window_accuracy,validation_window_log_loss,validation_recording_accuracy
stroop,recording_disjoint,Recording-disjoint split,10,1388,2,392,201,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5870646766169154,2.2401761820552197,0.5
stroop,random_window,Random-window split,10,1441,1,521,72,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,1.0,0.03640254483214776,1.0
stroop,random_window,Random-window split,10,1441,2,521,72,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9861111111111112,0.06700506695098604,1.0
stroop,recording_disjoint,Recording-disjoint split,10,1441,1,201,392,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.2729591836734694,11.695161739699763,0.0
stroop,recording_disjoint,Recording-disjoint split,10,1441,2,392,201,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5870646766169154,2.2401761820552197,0.5
stroop,random_window,Random-window split,10,1494,1,521,72,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9722222222222222,0.0560623539931281,1.0
stroop,random_window,Random-window split,10,1494,2,521,72,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,1.0,0.042788897458401254,1.0
stroop,recording_disjoint,Recording-disjoint split,10,1494,1,201,392,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.2729591836734694,11.695161739699763,0.0
stroop,recording_disjoint,Recording-disjoint split,10,1494,2,392,201,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5870646766169154,2.2401761820552197,0.5
stroop,random_window,Random-window split,10,1547,1,521,72,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9861111111111112,0.0625838390118079,1.0
stroop,random_window,Random-window split,10,1547,2,521,72,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9583333333333334,0.09003232696688462,1.0
stroop,recording_disjoint,Recording-disjoint split,10,1547,1,325,268,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.6865671641791045,2.2383021214470475,0.5
stroop,recording_disjoint,Recording-disjoint split,10,1547,2,268,325,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.6215384615384615,2.8347703661737946,0.5
stroop,random_window,Random-window split,11,1335,1,591,81,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9753086419753086,0.08311486395023324,1.0
stroop,random_window,Random-window split,11,1335,2,591,81,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9876543209876543,0.057632953851913506,1.0
stroop,recording_disjoint,Recording-disjoint split,11,1335,1,298,374,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.7245989304812834,1.3351011519561151,1.0
stroop,recording_disjoint,Recording-disjoint split,11,1335,2,374,298,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.6208053691275168,2.232577225823893,0.5
stroop,random_window,Random-window split,11,1388,1,591,81,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,1.0,0.03998342272491722,1.0
stroop,random_window,Random-window split,11,1388,2,591,81,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9876543209876543,0.06525022928850224,1.0
stroop,recording_disjoint,Recording-disjoint split,11,1388,1,243,429,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.7272727272727273,1.164187107543684,1.0
stroop,recording_disjoint,Recording-disjoint split,11,1388,2,429,243,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5349794238683128,3.0143863774138424,0.5
stroop,random_window,Random-window split,11,1441,1,591,81,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,1.0,0.0537166432846576,1.0
stroop,random_window,Random-window split,11,1441,2,591,81,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9876543209876543,0.04576193903664651,1.0
stroop,recording_disjoint,Recording-disjoint split,11,1441,1,243,429,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.7272727272727273,1.164187107543684,1.0
stroop,recording_disjoint,Recording-disjoint split,11,1441,2,429,243,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5349794238683128,3.0143863774138424,0.5
stroop,random_window,Random-window split,11,1494,1,591,81,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,1.0,0.030389789971399662,1.0
stroop,random_window,Random-window split,11,1494,2,591,81,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,1.0,0.025145857829891326,1.0
stroop,recording_disjoint,Recording-disjoint split,11,1494,1,243,429,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.7272727272727273,1.164187107543684,1.0
stroop,recording_disjoint,Recording-disjoint split,11,1494,2,429,243,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5349794238683128,3.0143863774138424,0.5
stroop,random_window,Random-window split,11,1547,1,591,81,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9876543209876543,0.04621066334325354,1.0
stroop,random_window,Random-window split,11,1547,2,591,81,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,1.0,0.03177200290021617,1.0
stroop,recording_disjoint,Recording-disjoint split,11,1547,1,298,374,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.7245989304812834,1.3351011519561151,1.0
stroop,recording_disjoint,Recording-disjoint split,11,1547,2,374,298,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.6208053691275168,2.232577225823893,0.5
stroop,random_window,Random-window split,12,1335,1,548,75,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9466666666666667,0.12225447109338407,1.0
stroop,random_window,Random-window split,12,1335,2,548,75,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9466666666666667,0.14343646558195072,1.0
stroop,recording_disjoint,Recording-disjoint split,12,1335,1,312,311,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.47266881028938906,3.332969839729798,0.0
stroop,recording_disjoint,Recording-disjoint split,12,1335,2,311,312,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.6858974358974359,2.2764509454692816,0.5
stroop,random_window,Random-window split,12,1388,1,548,75,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.96,0.14967606305238867,1.0
stroop,random_window,Random-window split,12,1388,2,548,75,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.96,0.2897107601800632,1.0
stroop,recording_disjoint,Recording-disjoint split,12,1388,1,249,374,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.46524064171123,2.4055758634336315,0.5
stroop,recording_disjoint,Recording-disjoint split,12,1388,2,374,249,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.6024096385542169,3.09943390803641,0.5
stroop,random_window,Random-window split,12,1441,1,548,75,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.92,0.18129864772896387,1.0
stroop,random_window,Random-window split,12,1441,2,548,75,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9066666666666666,0.17215107649117875,1.0
stroop,recording_disjoint,Recording-disjoint split,12,1441,1,249,374,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.46524064171123,2.4055758634336315,0.5
stroop,recording_disjoint,Recording-disjoint split,12,1441,2,374,249,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.6024096385542169,3.09943390803641,0.5
stroop,random_window,Random-window split,12,1494,1,548,75,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9466666666666667,0.14021323491434437,1.0
stroop,random_window,Random-window split,12,1494,2,548,75,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9733333333333334,0.13260983832259476,1.0
stroop,recording_disjoint,Recording-disjoint split,12,1494,1,249,374,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.46524064171123,2.4055758634336315,0.5
stroop,recording_disjoint,Recording-disjoint split,12,1494,2,374,249,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.6024096385542169,3.09943390803641,0.5
stroop,random_window,Random-window split,12,1547,1,548,75,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.92,0.20189855709153837,1.0
stroop,random_window,Random-window split,12,1547,2,548,75,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.96,0.14281421949970385,1.0
stroop,recording_disjoint,Recording-disjoint split,12,1547,1,312,311,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.47266881028938906,3.332969839729798,0.0
stroop,recording_disjoint,Recording-disjoint split,12,1547,2,311,312,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.6858974358974359,2.2764509454692816,0.5
stroop,random_window,Random-window split,13,1335,1,504,69,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9710144927536232,0.07536154099500685,1.0
stroop,random_window,Random-window split,13,1335,2,504,69,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9710144927536232,0.10440269383906328,1.0
stroop,recording_disjoint,Recording-disjoint split,13,1335,1,271,302,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.2152317880794702,3.8955361945368785,0.0
stroop,recording_disjoint,Recording-disjoint split,13,1335,2,302,271,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.6642066420664207,4.501632975584407,0.5
stroop,random_window,Random-window split,13,1388,1,504,69,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,1.0,0.024917161949865176,1.0
stroop,random_window,Random-window split,13,1388,2,504,69,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,1.0,0.026884625067160498,1.0
stroop,recording_disjoint,Recording-disjoint split,13,1388,1,213,360,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.3861111111111111,5.170295361369507,0.5
stroop,recording_disjoint,Recording-disjoint split,13,1388,2,360,213,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5492957746478874,3.55267718246167,0.5
stroop,random_window,Random-window split,13,1441,1,504,69,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9565217391304348,0.07484989446589775,1.0
stroop,random_window,Random-window split,13,1441,2,504,69,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,1.0,0.017598223995787515,1.0
stroop,recording_disjoint,Recording-disjoint split,13,1441,1,213,360,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.3861111111111111,5.170295361369507,0.5
stroop,recording_disjoint,Recording-disjoint split,13,1441,2,360,213,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5492957746478874,3.55267718246167,0.5
stroop,random_window,Random-window split,13,1494,1,504,69,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9855072463768116,0.06831016117215945,1.0
stroop,random_window,Random-window split,13,1494,2,504,69,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9855072463768116,0.057730949474225524,1.0
stroop,recording_disjoint,Recording-disjoint split,13,1494,1,213,360,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.3861111111111111,5.170295361369507,0.5
stroop,recording_disjoint,Recording-disjoint split,13,1494,2,360,213,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5492957746478874,3.55267718246167,0.5
stroop,random_window,Random-window split,13,1547,1,504,69,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9855072463768116,0.06223816919431224,1.0
stroop,random_window,Random-window split,13,1547,2,504,69,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9855072463768116,0.03914577456668878,1.0
stroop,recording_disjoint,Recording-disjoint split,13,1547,1,271,302,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.2152317880794702,3.8955361945368785,0.0
stroop,recording_disjoint,Recording-disjoint split,13,1547,2,302,271,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.6642066420664207,4.501632975584407,0.5
stroop,random_window,Random-window split,14,1335,1,446,61,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9344262295081968,0.12646875843865354,1.0
stroop,random_window,Random-window split,14,1335,2,446,61,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9180327868852459,0.1363280888777131,1.0
stroop,recording_disjoint,Recording-disjoint split,14,1335,1,257,250,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.264,13.366044905364932,0.0
stroop,recording_disjoint,Recording-disjoint split,14,1335,2,250,257,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.6731517509727627,2.894088239378631,0.5
stroop,random_window,Random-window split,14,1388,1,446,61,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9016393442622951,0.21694735563071557,0.75
stroop,random_window,Random-window split,14,1388,2,446,61,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9508196721311475,0.1644395492199244,1.0
stroop,recording_disjoint,Recording-disjoint split,14,1388,1,179,328,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.24695121951219512,16.336995334124556,0.0
stroop,recording_disjoint,Recording-disjoint split,14,1388,2,328,179,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5307262569832403,3.9304959408093567,0.5
stroop,random_window,Random-window split,14,1441,1,446,61,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9836065573770492,0.10040873167374395,1.0
stroop,random_window,Random-window split,14,1441,2,446,61,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9180327868852459,0.2095379905829624,0.75
stroop,recording_disjoint,Recording-disjoint split,14,1441,1,179,328,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.24695121951219512,16.336995334124556,0.0
stroop,recording_disjoint,Recording-disjoint split,14,1441,2,328,179,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5307262569832403,3.9304959408093567,0.5
stroop,random_window,Random-window split,14,1494,1,446,61,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.8688524590163934,0.24121683504988614,1.0
stroop,random_window,Random-window split,14,1494,2,446,61,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9508196721311475,0.15518127979319007,1.0
stroop,recording_disjoint,Recording-disjoint split,14,1494,1,179,328,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.24695121951219512,16.336995334124556,0.0
stroop,recording_disjoint,Recording-disjoint split,14,1494,2,328,179,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5307262569832403,3.9304959408093567,0.5
stroop,random_window,Random-window split,14,1547,1,446,61,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9344262295081968,0.1591256708559273,1.0
stroop,random_window,Random-window split,14,1547,2,446,61,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9836065573770492,0.0799436929956687,1.0
stroop,recording_disjoint,Recording-disjoint split,14,1547,1,257,250,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.264,13.366044905364932,0.0
stroop,recording_disjoint,Recording-disjoint split,14,1547,2,250,257,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.6731517509727627,2.894088239378631,0.5
stroop,random_window,Random-window split,15,1335,1,511,70,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9714285714285714,0.10336327548270524,1.0
stroop,random_window,Random-window split,15,1335,2,511,70,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9857142857142858,0.05742532988307531,1.0
stroop,recording_disjoint,Recording-disjoint split,15,1335,1,282,299,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5785953177257525,3.3552912523181995,0.5
stroop,recording_disjoint,Recording-disjoint split,15,1335,2,299,282,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.6134751773049646,3.2298030405073437,0.5
stroop,random_window,Random-window split,15,1388,1,511,70,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9857142857142858,0.0514016599704832,1.0
stroop,random_window,Random-window split,15,1388,2,511,70,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9857142857142858,0.04331770474543127,1.0
stroop,recording_disjoint,Recording-disjoint split,15,1388,1,243,338,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.48520710059171596,9.505395743447043,0.5
stroop,recording_disjoint,Recording-disjoint split,15,1388,2,338,243,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5349794238683128,2.319640262298911,0.5
stroop,random_window,Random-window split,15,1441,1,511,70,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9857142857142858,0.03736770033494884,1.0
stroop,random_window,Random-window split,15,1441,2,511,70,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9857142857142858,0.05197729688429784,1.0
stroop,recording_disjoint,Recording-disjoint split,15,1441,1,243,338,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.48520710059171596,9.505395743447043,0.5
stroop,recording_disjoint,Recording-disjoint split,15,1441,2,338,243,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5349794238683128,2.319640262298911,0.5
stroop,random_window,Random-window split,15,1494,1,511,70,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,1.0,0.053033799841562465,1.0
stroop,random_window,Random-window split,15,1494,2,511,70,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9857142857142858,0.05483045986451525,1.0
stroop,recording_disjoint,Recording-disjoint split,15,1494,1,243,338,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.48520710059171596,9.505395743447043,0.5
stroop,recording_disjoint,Recording-disjoint split,15,1494,2,338,243,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5349794238683128,2.319640262298911,0.5
stroop,random_window,Random-window split,15,1547,1,511,70,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9857142857142858,0.04475820790896512,1.0
stroop,random_window,Random-window split,15,1547,2,511,70,4,4,1,1,4,1.0,1,1.0,0.9411764705882353,0.9857142857142858,0.06227170720108051,1.0
stroop,recording_disjoint,Recording-disjoint split,15,1547,1,282,299,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.5785953177257525,3.3552912523181995,0.5
stroop,recording_disjoint,Recording-disjoint split,15,1547,2,299,282,2,2,1,1,0,0.0,1,1.0,0.9411764705882353,0.6134751773049646,3.2298030405073437,0.5
stroop,participant_disjoint,Participant-disjoint split,1,,1,8798,653,56,4,14,1,0,0.0,0,0.0,0.9411764705882353,0.3552833078101072,2.6964823077557956,0.25
stroop,participant_disjoint,Participant-disjoint split,2,,2,8592,859,56,4,14,1,0,0.0,0,0.0,0.9411764705882353,0.5541327124563445,0.915016875416737,0.75
stroop,participant_disjoint,Participant-disjoint split,3,,3,8881,570,56,4,14,1,0,0.0,0,0.0,0.9411764705882353,0.7807017543859649,1.3986463170891965,0.5
stroop,participant_disjoint,Participant-disjoint split,4,,4,8992,459,56,4,14,1,0,0.0,0,0.0,0.9411764705882353,0.681917211328976,1.6101646414641608,0.5
stroop,participant_disjoint,Participant-disjoint split,5,,5,8791,660,56,4,14,1,0,0.0,0,0.0,0.9411764705882353,0.7606060606060606,0.6210295025320919,0.75
stroop,participant_disjoint,Participant-disjoint split,6,,6,8910,541,56,4,14,1,0,0.0,0,0.0,0.9411764705882353,0.6377079482439926,0.9244980202368043,0.75
stroop,participant_disjoint,Participant-disjoint split,7,,7,8910,541,56,4,14,1,0,0.0,0,0.0,0.9411764705882353,0.3234750462107209,1.3724848835996613,0.25
stroop,participant_disjoint,Participant-disjoint split,8,,8,8705,746,56,4,14,1,0,0.0,0,0.0,0.9411764705882353,0.5549597855227882,0.9174970135461441,0.5
stroop,participant_disjoint,Participant-disjoint split,9,,9,8578,873,56,4,14,1,0,0.0,0,0.0,0.9411764705882353,0.5979381443298969,0.8694035060846015,0.75
stroop,participant_disjoint,Participant-disjoint split,10,,10,8858,593,56,4,14,1,0,0.0,0,0.0,0.9411764705882353,0.7015177065767285,0.8257568105725887,0.75
stroop,participant_disjoint,Participant-disjoint split,11,,11,8779,672,56,4,14,1,0,0.0,0,0.0,0.9411764705882353,0.7395833333333334,0.5744627012913913,0.75
stroop,participant_disjoint,Participant-disjoint split,12,,12,8828,623,56,4,14,1,0,0.0,0,0.0,0.9411764705882353,0.5826645264847512,0.9974574592822566,0.5
stroop,participant_disjoint,Participant-disjoint split,13,,13,8878,573,56,4,14,1,0,0.0,0,0.0,0.9411764705882353,0.6457242582897034,0.7735493853272214,0.75
stroop,participant_disjoint,Participant-disjoint split,14,,14,8944,507,56,4,14,1,0,0.0,0,0.0,0.9411764705882353,0.8284023668639053,0.6071075688207545,0.75
stroop,participant_disjoint,Participant-disjoint split,15,,15,8870,581,56,4,14,1,0,0.0,0,0.0,0.9411764705882353,0.7831325301204819,0.46734489649395183,1.0
