dataset,setting,setting_display,comparison_family,subject,method,method_display,n_recordings,n_class_0,n_class_1,tn,fp,fn,tp,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,auroc,pr_auc,average_precision,log_loss,brier_score
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,11,extra_trees,Extra Trees,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.56392480384596866,0.18786550175634073
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,11,fixed_blend_010,Fixed blend (10%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.65288142132792459,0.2454690465754181
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,11,fixed_blend_025,Fixed blend (25%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.63417347835630422,0.23208711793930709
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,11,rf,Random forest,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.54303042585850569,0.17935235743625011
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,11,riemann_mdm,Riemannian MDM,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0,0.29166666666666663,0.41666666666666663,0.93405291440486393,0.34685756520457983
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,11,riemann_ts_logreg,Riemannian TS-LR,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,0.68143582111361223,0.24450220232326397
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,11,stack_recording,OOF recording-level stacking,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.58066080529596142,0.21483750036164409
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,always_fuse,Always fused,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.25,0.33333333333333331,0.5,0.76569062835328272,0.28374465302109242
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,always_nn,Always neural,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.5,0.41666666666666663,0.58333333333333326,1.8803625051177573,0.47080710224030015
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,cbsf,CB-SF,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.25,0.33333333333333331,0.5,0.81013492512697338,0.3019657610718065
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,dasf_clean,DASF,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.5,0.41666666666666663,0.58333333333333326,1.8803625051177768,0.4708071022403007
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,eeg_conformer,EEG-Conformer,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.464367584356288,0.15387501190352984
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,eegnet,EEGNet,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.51657691815187978,0.16936370835408113
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,equal_blend_050,Equal blend (50%),4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.5,0.41666666666666663,0.58333333333333326,0.91700277595183322,0.33986590317484183
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,extra_trees,Extra Trees,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.57146824616242142,0.19116884943202755
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,fixed_blend_010,Fixed blend (10%),4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.5,0.41666666666666663,0.58333333333333326,1.3258140039897475,0.42835825477382161
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,fixed_blend_025,Fixed blend (25%),4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.5,0.41666666666666663,0.58333333333333326,1.0984651090461137,0.3882737260512733
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,rf,Random forest,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.55689250916699939,0.18460480807006585
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,riemann_mdm,Riemannian MDM,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.73899646207058223,0.27337657779099356
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,riemann_ts_logreg,Riemannian TS-LR,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.65026583732715326,0.23095509095875924
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,12,stack_recording,OOF recording-level stacking,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.5,0.41666666666666663,0.58333333333333326,1.2984860890525369,0.42066685281893973
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,always_fuse,Always fused,4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.79166666666666663,0.83333333333333326,0.59936822503175069,0.20727050884114184
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,always_nn,Always neural,4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.41666666666666663,0.58333333333333326,0.85780149003846451,0.3172808137484458
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,cbsf,CB-SF,4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.79166666666666663,0.83333333333333326,0.58187083109828064,0.20443197849021333
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,dasf_clean,DASF,4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.41666666666666663,0.58333333333333326,0.85780149003846928,0.31728081374844724
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,eeg_conformer,EEG-Conformer,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.57229652211806037,0.19569113994592852
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,eegnet,EEGNet,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.79610279124267547,0.30315734621948559
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,equal_blend_050,Equal blend (50%),4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.79166666666666663,0.83333333333333326,0.58099388907012428,0.20491731517696093
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,extra_trees,Extra Trees,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.65945047695224035,0.24027779677292177
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,fixed_blend_010,Fixed blend (10%),4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.79166666666666663,0.83333333333333326,0.60901340750574118,0.22690041719494444
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,fixed_blend_025,Fixed blend (25%),4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.79166666666666663,0.83333333333333326,0.58526468582852142,0.21214942151211616
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,rf,Random forest,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.66965214483472602,0.24287693029051588
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,riemann_mdm,Riemannian MDM,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,0.71938968196350572,0.26079259418444495
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,riemann_ts_logreg,Riemannian TS-LR,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.61869320117695648,0.21376686648952692
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,13,stack_recording,OOF recording-level stacking,4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.41666666666666663,0.58333333333333326,0.69424704923902569,0.2681337159945742
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,always_fuse,Always fused,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.53488368989664514,0.17647868734454683
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,always_nn,Always neural,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.43597900282179186,0.15443055370544614
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,cbsf,CB-SF,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.50289072307859339,0.16362706229629664
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,dasf_clean,DASF,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.43597900282179186,0.15443055370544614
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,eeg_conformer,EEG-Conformer,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.89305955027093875,0.25572240927411688
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,eegnet,EEGNet,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.53950703102298103,0.17961251598874686
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,equal_blend_050,Equal blend (50%),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.46553775475973086,0.15180539448698815
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,extra_trees,Extra Trees,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.56953325337946448,0.20117238236241414
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,fixed_blend_010,Fixed blend (10%),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.43800348493042546,0.15131265803158248
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,fixed_blend_025,Fixed blend (25%),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.44487935165173775,0.14924557895346169
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,rf,Random forest,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.546589234284799,0.19170253612884497
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,riemann_mdm,Riemannian MDM,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.5,0.41666666666666663,0.58333333333333326,1.5363267611163269,0.37501269102967305
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,riemann_ts_logreg,Riemannian TS-LR,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.75,0.79166666666666663,0.83333333333333326,0.80200422779445513,0.29302472939323365
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,14,stack_recording,OOF recording-level stacking,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.44448191368962542,0.15227109378481202
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,always_fuse,Always fused,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.62271692235571008,0.21857702506085858
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,always_nn,Always neural,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.99622801361230762,0.3672909001439002
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,cbsf,CB-SF,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.6579799336394474,0.23797950544426116
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,dasf_clean,DASF,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.99622801361230828,0.36729090014390042
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,eeg_conformer,EEG-Conformer,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,1.2565213149104735,0.24671450121534061
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,eegnet,EEGNet,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.48995737551906759,0.16350481188377669
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,equal_blend_050,Equal blend (50%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.71153082820471991,0.26492393061901248
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,extra_trees,Extra Trees,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.59673747071907202,0.21148711776217921
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,fixed_blend_010,Fixed blend (10%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.88911263250110961,0.33550667777476645
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,fixed_blend_025,Fixed blend (25%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.79972635778627299,0.30324644485778174
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,rf,Random forest,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.62121314642003611,0.22823314388244109
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,riemann_mdm,Riemannian MDM,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.66034936999732907,0.23711768247284121
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,riemann_ts_logreg,Riemannian TS-LR,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,1,1,1,1.7818049644336731,0.44816543407775017
openbci,loso_arithmetic,Arithmetic LOSO,complete_settings_39_posthoc,15,stack_recording,OOF recording-level stacking,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.68524149835579129,0.26333976680024185
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,always_fuse,Always fused,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.25,0.33333333333333331,0.5,0.78051284599743331,0.29111893615297491
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,always_nn,Always neural,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.25,0.33333333333333331,0.5,3.2889772945273816,0.49843320308464301
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,cbsf,CB-SF,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0,0.29166666666666663,0.41666666666666663,1.7081072375545479,0.47177414503847542
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,dasf_clean,DASF,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.25,0.33333333333333331,0.5,3.2889772945273918,0.49843320308464301
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,eeg_conformer,EEG-Conformer,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,0.91924111847283752,0.31758238058204591
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,eegnet,EEGNet,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.64379869870663498,0.22573797700098819
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,equal_blend_050,Equal blend (50%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.25,0.33333333333333331,0.5,0.97899758590621655,0.36348710168748066
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,extra_trees,Extra Trees,4,2,2,1,1,2,0,0.25,0.25,0,0.5,0,0,0.5,0.41666666666666663,0.58333333333333326,0.65870514940226255,0.23301630419808866
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,fixed_blend_010,Fixed blend (10%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0,0.29166666666666663,0.41666666666666663,1.5240900121701044,0.45820777946191021
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,fixed_blend_025,Fixed blend (25%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0,0.29166666666666663,0.41666666666666663,1.2070560447043412,0.41691391446703552
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,rf,Random forest,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.5,0.41666666666666663,0.58333333333333326,0.65858182853986791,0.23309620025183264
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,riemann_mdm,Riemannian MDM,4,2,2,2,0,1,1,0.75,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.41400032789798519,0.13624322253504537
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,riemann_ts_logreg,Riemannian TS-LR,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.5,0.70833333333333326,0.75,0.70310676057661992,0.25502230381834173
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,1,stack_recording,OOF recording-level stacking,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.25,0.33333333333333331,0.5,1.3728025951975038,0.43777326486212242
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,always_fuse,Always fused,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.69988636107881996,0.25562626292121171
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,always_nn,Always neural,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,3.5277676541622798,0.49824802016246472
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,cbsf,CB-SF,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,3.1230835108207899,0.49716797485227471
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,dasf_clean,DASF,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,3.5277676541622798,0.49824802016246472
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,eeg_conformer,EEG-Conformer,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,1.2957517163084304,0.42549486106331047
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,eegnet,EEGNet,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.77437024398229393,0.29741757220401233
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,equal_blend_050,Equal blend (50%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.85358275494735636,0.31923773828436508
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,extra_trees,Extra Trees,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.77730387290849112,0.29182176645925872
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,fixed_blend_010,Fixed blend (10%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,1.2964163753826172,0.42321216519284094
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,fixed_blend_025,Fixed blend (25%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,1.0351897750914394,0.37302186064482135
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,rf,Random forest,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.82693615359527883,0.31003284078234128
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,riemann_mdm,Riemannian MDM,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.25,0.33333333333333331,0.5,3.4485922704216656,0.49886069192054627
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,riemann_ts_logreg,Riemannian TS-LR,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,1.5485730951159571,0.45505260612681997
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,2,stack_recording,OOF recording-level stacking,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,1.2603050934979951,0.410581850732678
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,always_fuse,Always fused,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.52792920751040895,0.17022312647457663
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,always_nn,Always neural,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.27721881843662738,0.096358436891207253
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,cbsf,CB-SF,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.28550677546849501,0.097195020952241279
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,dasf_clean,DASF,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.27721881843662732,0.096358436891207239
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,3,eeg_conformer,EEG-Conformer,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.40574795846804745,0.13997968519369566
