variant_id,variant,evaluation,evaluation_display,condition,condition_display,participant,split_seed,fold,train_windows,train_recordings,validation_windows,validation_recordings,recording_accuracy,recording_balanced_accuracy,recording_log_loss,analysis_digest
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1388,2,476,2,351,2,0.5,0.5,2.3619926804180205,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1441,1,351,2,476,2,0.5,0.5,6.63409564028262,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1441,2,476,2,351,2,0.5,0.5,2.3619926804180205,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1494,1,351,2,476,2,0.5,0.5,6.63409564028262,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1494,2,476,2,351,2,0.5,0.5,2.3619926804180205,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1547,1,385,2,442,2,0.5,0.5,3.578537479407721,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,1547,2,442,2,385,2,0.5,0.5,2.7796570701034367,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1335,1,310,2,280,2,0.5,0.5,1.040054150404213,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1335,2,280,2,310,2,0.5,0.5,3.0503763329563407,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1388,1,249,2,341,2,0.5,0.5,3.306930416190859,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1388,2,341,2,249,2,0.5,0.5,3.6718381970724017,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1441,1,249,2,341,2,0.5,0.5,3.306930416190859,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1441,2,341,2,249,2,0.5,0.5,3.6718381970724017,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1494,1,249,2,341,2,0.5,0.5,3.306930416190859,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1494,2,341,2,249,2,0.5,0.5,3.6718381970724017,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1547,1,310,2,280,2,0.5,0.5,1.040054150404213,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,1547,2,280,2,310,2,0.5,0.5,3.0503763329563407,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1335,1,138,2,215,2,1.0,1.0,0.0866517059843303,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1335,2,215,2,138,2,0.5,0.5,3.3669393865088866,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1388,1,82,2,271,2,0.5,0.5,1.9444619571886121,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1388,2,271,2,82,2,0.5,0.5,2.7914872247360996,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1441,1,82,2,271,2,0.5,0.5,1.9444619571886121,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1441,2,271,2,82,2,0.5,0.5,2.7914872247360996,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1494,1,82,2,271,2,0.5,0.5,1.9444619571886121,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1494,2,271,2,82,2,0.5,0.5,2.7914872247360996,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1547,1,138,2,215,2,1.0,1.0,0.0866517059843303,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,1547,2,215,2,138,2,0.5,0.5,3.3669393865088866,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1335,1,589,2,449,2,1.0,1.0,0.41123093957460305,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1335,2,449,2,589,2,0.5,0.5,2.0158601812199204,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1388,1,537,2,501,2,0.5,0.5,0.6063390836863729,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1388,2,501,2,537,2,0.5,0.5,2.2687136949965803,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1441,1,537,2,501,2,0.5,0.5,0.6063390836863729,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1441,2,501,2,537,2,0.5,0.5,2.2687136949965803,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1494,1,537,2,501,2,0.5,0.5,0.6063390836863729,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1494,2,501,2,537,2,0.5,0.5,2.2687136949965803,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1547,1,589,2,449,2,1.0,1.0,0.41123093957460305,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,1547,2,449,2,589,2,0.5,0.5,2.0158601812199204,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1335,1,547,2,532,2,1.0,1.0,0.4451081328031481,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1335,2,532,2,547,2,0.5,0.5,2.90150695963334,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1388,1,243,2,836,2,0.5,0.5,0.8631660483011802,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1388,2,836,2,243,2,0.5,0.5,3.523411258784172,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1441,1,243,2,836,2,0.5,0.5,0.8631660483011802,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1441,2,836,2,243,2,0.5,0.5,3.523411258784172,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1494,1,243,2,836,2,0.5,0.5,0.8631660483011802,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1494,2,836,2,243,2,0.5,0.5,3.523411258784172,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1547,1,547,2,532,2,1.0,1.0,0.4451081328031481,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,1547,2,532,2,547,2,0.5,0.5,2.90150695963334,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1335,1,241,2,297,2,0.5,0.5,5.191979967403938,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1335,2,297,2,241,2,0.5,0.5,1.788181969181863,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1388,1,208,2,330,2,0.5,0.5,0.5625059880586039,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1388,2,330,2,208,2,0.5,0.5,1.7578671239667354,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1441,1,208,2,330,2,0.5,0.5,0.5625059880586039,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1441,2,330,2,208,2,0.5,0.5,1.7578671239667354,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1494,1,208,2,330,2,0.5,0.5,0.5625059880586039,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1494,2,330,2,208,2,0.5,0.5,1.7578671239667354,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1547,1,241,2,297,2,0.5,0.5,5.191979967403938,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,1547,2,297,2,241,2,0.5,0.5,1.788181969181863,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1335,1,366,2,406,2,0.5,0.5,7.260900890117581,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1335,2,406,2,366,2,0.5,0.5,2.8904138673162603,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1388,1,317,2,455,2,0.5,0.5,5.784220040682068,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1388,2,455,2,317,2,0.5,0.5,2.8250570973696876,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1441,1,317,2,455,2,0.5,0.5,5.784220040682068,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1441,2,455,2,317,2,0.5,0.5,2.8250570973696876,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1494,1,317,2,455,2,0.5,0.5,5.784220040682068,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1494,2,455,2,317,2,0.5,0.5,2.8250570973696876,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1547,1,366,2,406,2,0.5,0.5,7.260900890117581,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,1547,2,406,2,366,2,0.5,0.5,2.8904138673162603,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1335,1,335,2,320,2,0.5,0.5,1.2157892369346093,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1335,2,320,2,335,2,0.5,0.5,3.2272272908379556,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1388,1,251,2,404,2,0.5,0.5,3.806844157108384,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1388,2,404,2,251,2,0.5,0.5,2.3671509969450373,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1441,1,251,2,404,2,0.5,0.5,3.806844157108384,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1441,2,404,2,251,2,0.5,0.5,2.3671509969450373,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1494,1,251,2,404,2,0.5,0.5,3.806844157108384,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1494,2,404,2,251,2,0.5,0.5,2.3671509969450373,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1547,1,335,2,320,2,0.5,0.5,1.2157892369346093,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,1547,2,320,2,335,2,0.5,0.5,3.2272272908379556,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1335,1,345,2,325,2,0.5,0.5,0.5743645638801235,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1335,2,325,2,345,2,0.5,0.5,3.3683754385426026,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1388,1,287,2,383,2,0.5,0.5,3.413390761682055,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1388,2,383,2,287,2,0.5,0.5,2.965143819746493,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1441,1,287,2,383,2,0.5,0.5,3.413390761682055,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1441,2,383,2,287,2,0.5,0.5,2.965143819746493,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1494,1,287,2,383,2,0.5,0.5,3.413390761682055,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1494,2,383,2,287,2,0.5,0.5,2.965143819746493,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1547,1,345,2,325,2,0.5,0.5,0.5743645638801235,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,1547,2,325,2,345,2,0.5,0.5,3.3683754385426026,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1335,1,284,2,310,2,0.0,0.0,15.572620757781706,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1335,2,310,2,284,2,0.5,0.5,4.546939520513273,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1388,1,269,2,325,2,0.5,0.5,2.664552689684679,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1388,2,325,2,269,2,0.5,0.5,5.694149631471318,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1441,1,269,2,325,2,0.5,0.5,2.664552689684679,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1441,2,325,2,269,2,0.5,0.5,5.694149631471318,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1494,1,269,2,325,2,0.5,0.5,2.664552689684679,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1494,2,325,2,269,2,0.5,0.5,5.694149631471318,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1547,1,284,2,310,2,0.0,0.0,15.572620757781706,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,1547,2,310,2,284,2,0.5,0.5,4.546939520513273,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1335,1,432,2,295,2,1.0,1.0,0.13953235953333232,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1335,2,295,2,432,2,0.5,0.5,3.944088070874255,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1388,1,314,2,413,2,1.0,1.0,0.0014087218804222617,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1388,2,413,2,314,2,0.5,0.5,4.214370268721997,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1441,1,314,2,413,2,1.0,1.0,0.0014087218804222617,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,1441,2,413,2,314,2,0.5,0.5,4.214370268721997,0d28b9a2db89f96e7c51423176dc36e67d0caac0e0475215ffa3402ea261cbbc
