fold,held_out_subject,maximum_nearest_train_raw_overlap_fraction,mean_nearest_train_raw_overlap_fraction,overlapping_participants,overlapping_recordings,participant_overlap_rate,recording_accuracy,recording_auroc,recording_average_precision,recording_balanced_accuracy,recording_brier_score,recording_f1,recording_fn,recording_fp,recording_log_loss,recording_n,recording_n_class_0,recording_n_class_1,recording_overlap_rate,recording_pr_auc,recording_precision,recording_sensitivity,recording_specificity,recording_tn,recording_tp,split_seed,strategy,strategy_display,task,train_participants,train_recordings,train_windows,validation_participants,validation_recordings,validation_windows,validation_windows_with_raw_overlap_fraction,window_accuracy,window_auroc,window_average_precision,window_balanced_accuracy,window_brier_score,window_f1,window_fn,window_fp,window_log_loss,window_n,window_n_class_0,window_n_class_1,window_pr_auc,window_precision,window_sensitivity,window_specificity,window_tn,window_tp
2,5,0,0,1,0,1,0.5,1,1,0.5,0.49121960163583495,0.66666666666666663,0,1,2.3663200807624487,2,1,1,0,1,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,2,476,1,2,351,0,0.5641025641025641,0.66155014194229889,0.80235924054648411,0.50148544266191331,0.42335147064813067,0.7192660550458716,2,151,2.0872136173910047,351,153,198,0.8019355213660524,0.56484149855907784,0.98989898989898994,0.013071895424836602,2,196
1,5,0,0,1,0,1,0.5,0,0.5,0.5,0.50029293041405876,0.66666666666666663,0,1,6.6814295846765974,2,1,1,0,0.25,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,2,351,1,2,476,0,0.45378151260504201,0.25374505370265688,0.35053884954402237,0.46021763708309782,0.50668036001152184,0.56081081081081086,66,194,7.6631133901435238,476,244,232,0.3492289366871752,0.46111111111111114,0.71551724137931039,0.20491803278688525,50,166
2,5,0,0,1,0,1,0.5,1,1,0.5,0.49121960163583495,0.66666666666666663,0,1,2.3663200807624487,2,1,1,0,1,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,2,476,1,2,351,0,0.5641025641025641,0.66155014194229889,0.80235924054648411,0.50148544266191331,0.42335147064813067,0.7192660550458716,2,151,2.0872136173910047,351,153,198,0.8019355213660524,0.56484149855907784,0.98989898989898994,0.013071895424836602,2,196
1,5,0,0,1,0,1,0.5,0,0.5,0.5,0.50079808435385154,0.66666666666666663,0,1,3.6016830088364507,2,1,1,0,0.25,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,2,385,1,2,442,0,0.28054298642533937,0.39987994701109453,0.50760251716653038,0.30789451896009273,0.67167723096986198,0.41544117647058826,85,233,5.5215637656078282,442,244,198,0.50635957781886898,0.32658959537572252,0.57070707070707072,0.045081967213114756,11,113
2,5,0,0,1,0,1,0.5,0,0.5,0.5,0.49592869408730067,0.66666666666666663,0,1,2.7512532573329116,2,1,1,0,0.25,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,2,442,1,2,385,0,0.61558441558441557,0.28437006986702729,0.47756188858048582,0.5163398692810458,0.38047695514283608,0.75816993464052285,0,148,2.2357011943977527,385,153,232,0.47514401933511696,0.61052631578947369,1,0.032679738562091505,5,232
1,6,0,0,1,0,1,0.5,1,1,0.5,0.35568383915071444,0.66666666666666663,0,1,0.93926084234459495,2,1,1,0,1,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,2,310,1,2,280,0,0.61071428571428577,0.63482051282051288,0.53346186138332063,0.62641025641025638,0.34547412448749026,0.66869300911854102,20,89,1.844662529449133,280,150,130,0.52873447947342822,0.55276381909547734,0.84615384615384615,0.40666666666666668,61,110
2,6,0,0,1,0,1,0.5,0,0.5,0.5,0.49772495408656131,0.66666666666666663,0,1,3.0425655582642834,2,1,1,0,0.25,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,2,280,1,2,310,0,0.58709677419354833,0.43358704738439879,0.58393527970763093,0.48752694795195567,0.39908349326716808,0.73221757322175729,16,112,3.1741638416423248,310,119,191,0.58104158308589227,0.6097560975609756,0.91623036649214662,0.058823529411764705,7,175
1,6,0,0,1,0,1,0.5,0,0.5,0.5,0.50445533419179167,0.66666666666666663,0,1,3.2912182669320664,2,1,1,0,0.25,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,2,249,1,2,341,0,0.40469208211143692,0.30356020942408368,0.43738691141943781,0.36698080279232115,0.53504443029241799,0.56155507559395246,61,142,3.8998834182009063,341,150,191,0.43461651163718951,0.47794117647058826,0.68062827225130895,0.053333333333333337,8,130
2,6,0,0,1,0,1,0.5,0,0.5,0.5,0.49935190050837147,0.66666666666666663,0,1,3.662349568553946,2,1,1,0,0.25,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,2,341,1,2,249,0,0.5381526104417671,0.27110536522301232,0.39988184604639954,0.51716224951519074,0.45497992329577874,0.69168900804289546,1,114,3.5502185309344023,249,119,130,0.39472651750094562,0.53086419753086422,0.99230769230769234,0.042016806722689079,5,129
1,6,0,0,1,0,1,0.5,0,0.5,0.5,0.50445533419179167,0.66666666666666663,0,1,3.2912182669320664,2,1,1,0,0.25,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,2,249,1,2,341,0,0.40469208211143692,0.30356020942408368,0.43738691141943781,0.36698080279232115,0.53504443029241799,0.56155507559395246,61,142,3.8998834182009063,341,150,191,0.43461651163718951,0.47794117647058826,0.68062827225130895,0.053333333333333337,8,130
2,6,0,0,1,0,1,0.5,0,0.5,0.5,0.49935190050837147,0.66666666666666663,0,1,3.662349568553946,2,1,1,0,0.25,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,2,341,1,2,249,0,0.5381526104417671,0.27110536522301232,0.39988184604639954,0.51716224951519074,0.45497992329577874,0.69168900804289546,1,114,3.5502185309344023,249,119,130,0.39472651750094562,0.53086419753086422,0.99230769230769234,0.042016806722689079,5,129
1,6,0,0,1,0,1,0.5,0,0.5,0.5,0.50445533419179167,0.66666666666666663,0,1,3.2912182669320664,2,1,1,0,0.25,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,2,249,1,2,341,0,0.40469208211143692,0.30356020942408368,0.43738691141943781,0.36698080279232115,0.53504443029241799,0.56155507559395246,61,142,3.8998834182009063,341,150,191,0.43461651163718951,0.47794117647058826,0.68062827225130895,0.053333333333333337,8,130
2,6,0,0,1,0,1,0.5,0,0.5,0.5,0.49935190050837147,0.66666666666666663,0,1,3.662349568553946,2,1,1,0,0.25,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,2,341,1,2,249,0,0.5381526104417671,0.27110536522301232,0.39988184604639954,0.51716224951519074,0.45497992329577874,0.69168900804289546,1,114,3.5502185309344023,249,119,130,0.39472651750094562,0.53086419753086422,0.99230769230769234,0.042016806722689079,5,129
1,6,0,0,1,0,1,0.5,1,1,0.5,0.35568383915071444,0.66666666666666663,0,1,0.93926084234459495,2,1,1,0,1,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,2,310,1,2,280,0,0.61071428571428577,0.63482051282051288,0.53346186138332063,0.62641025641025638,0.34547412448749026,0.66869300911854102,20,89,1.844662529449133,280,150,130,0.52873447947342822,0.55276381909547734,0.84615384615384615,0.40666666666666668,61,110
2,6,0,0,1,0,1,0.5,0,0.5,0.5,0.49772495408656131,0.66666666666666663,0,1,3.0425655582642834,2,1,1,0,0.25,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,2,280,1,2,310,0,0.58709677419354833,0.43358704738439879,0.58393527970763093,0.48752694795195567,0.39908349326716808,0.73221757322175729,16,112,3.1741638416423248,310,119,191,0.58104158308589227,0.6097560975609756,0.91623036649214662,0.058823529411764705,7,175
1,7,0,0,1,0,1,1,1,1,1,0.01357610640366564,1,0,0,0.090031937563622183,2,1,1,0,1,1,1,1,1,1,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,2,138,1,2,215,0,0.87906976744186049,0.94970414201183428,0.68763362379471205,0.79650115770517105,0.093486033015295497,0.69767441860465118,16,10,0.44078796419665311,215,169,46,0.67448137357424875,0.75,0.65217391304347827,0.94082840236686394,159,30
2,7,0,0,1,0,1,0.5,1,1,0.5,0.49871149246231672,0.66666666666666663,0,1,3.3268469782936325,2,1,1,0,1,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,2,215,1,2,138,0,0.72463768115942029,0.87445533769063188,0.95939047471602446,0.49019607843137253,0.27146177998061771,0.84033613445378152,2,36,1.7842934753065876,138,36,102,0.95920042668635375,0.73529411764705888,0.98039215686274506,0,0,100
1,7,0,0,1,0,1,0.5,0,0.5,0.5,0.49211254940779908,0.66666666666666663,0,1,2.2827878684872176,2,1,1,0,0.25,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,2,82,1,2,271,0,0.56088560885608851,0.55180415361410828,0.36407940262665595,0.57991066248984802,0.37954035198371872,0.52964426877470361,35,84,5.1514404847582069,271,169,102,0.36555484068352689,0.44370860927152317,0.65686274509803921,0.50295857988165682,85,67
2,7,0,0,1,0,1,0.5,1,1,0.5,0.49615995113562922,0.66666666666666663,0,1,2.780976800835631,2,1,1,0,1,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,2,271,1,2,82,0,0.56097560975609762,0.56400966183574874,0.60926865857770918,0.5,0.42618838553518157,0.71875,0,36,2.448097590191237,82,36,46,0.60221888791238198,0.56097560975609762,1,0,0,46
1,7,0,0,1,0,1,0.5,0,0.5,0.5,0.49211254940779908,0.66666666666666663,0,1,2.2827878684872176,2,1,1,0,0.25,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,2,82,1,2,271,0,0.56088560885608851,0.55180415361410828,0.36407940262665595,0.57991066248984802,0.37954035198371872,0.52964426877470361,35,84,5.1514404847582069,271,169,102,0.36555484068352689,0.44370860927152317,0.65686274509803921,0.50295857988165682,85,67
2,7,0,0,1,0,1,0.5,1,1,0.5,0.49615995113562922,0.66666666666666663,0,1,2.780976800835631,2,1,1,0,1,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,2,271,1,2,82,0,0.56097560975609762,0.56400966183574874,0.60926865857770918,0.5,0.42618838553518157,0.71875,0,36,2.448097590191237,82,36,46,0.60221888791238198,0.56097560975609762,1,0,0,46
1,7,0,0,1,0,1,0.5,0,0.5,0.5,0.49211254940779908,0.66666666666666663,0,1,2.2827878684872176,2,1,1,0,0.25,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,2,82,1,2,271,0,0.56088560885608851,0.55180415361410828,0.36407940262665595,0.57991066248984802,0.37954035198371872,0.52964426877470361,35,84,5.1514404847582069,271,169,102,0.36555484068352689,0.44370860927152317,0.65686274509803921,0.50295857988165682,85,67
2,7,0,0,1,0,1,0.5,1,1,0.5,0.49615995113562922,0.66666666666666663,0,1,2.780976800835631,2,1,1,0,1,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,2,271,1,2,82,0,0.56097560975609762,0.56400966183574874,0.60926865857770918,0.5,0.42618838553518157,0.71875,0,36,2.448097590191237,82,36,46,0.60221888791238198,0.56097560975609762,1,0,0,46
1,7,0,0,1,0,1,1,1,1,1,0.01357610640366564,1,0,0,0.090031937563622183,2,1,1,0,1,1,1,1,1,1,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,2,138,1,2,215,0,0.87906976744186049,0.94970414201183428,0.68763362379471205,0.79650115770517105,0.093486033015295497,0.69767441860465118,16,10,0.44078796419665311,215,169,46,0.67448137357424875,0.75,0.65217391304347827,0.94082840236686394,159,30
2,7,0,0,1,0,1,0.5,1,1,0.5,0.49871149246231672,0.66666666666666663,0,1,3.3268469782936325,2,1,1,0,1,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,2,215,1,2,138,0,0.72463768115942029,0.87445533769063188,0.95939047471602446,0.49019607843137253,0.27146177998061771,0.84033613445378152,2,36,1.7842934753065876,138,36,102,0.95920042668635375,0.73529411764705888,0.98039215686274506,0,0,100
1,8,0,0,1,0,1,1,1,1,1,0.089618441665943613,1,0,0,0.35473282772494985,2,1,1,0,1,1,1,1,1,1,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,2,589,1,2,449,0,0.5278396436525612,0.53629343629343629,0.54735846517195674,0.52413127413127414,0.4025532413606962,0.57258064516129037,117,95,2.0823524703331371,449,190,259,0.54524825124681464,0.59915611814345993,0.54826254826254828,0.5,95,142
2,8,0,0,1,0,1,0.5,1,1,0.5,0.48291189942646062,0.66666666666666663,0,1,2.0334168682181439,2,1,1,0,1,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,2,449,1,2,589,0,0.55178268251273344,0.5481505470864465,0.58340149660131824,0.52613407666150036,0.41556588475327566,0.69863013698630139,5,259,2.1215262648282867,589,278,311,0.58147687252112445,0.54159292035398232,0.98392282958199362,0.0683453237410072,19,306
1,8,0,0,1,0,1,0.5,1,1,0.5,0.20826221900795319,0,1,0,0.60508372360280571,2,1,1,0,1,,0,1,1,0,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,2,537,1,2,501,0,0.46906187624750501,0.50529700456930104,0.6090991271925339,0.47303266204095451,0.42309458270358857,0.51636363636363636,169,97,1.8325591089186908,501,190,311,0.60608880742714533,0.59414225941422594,0.45659163987138263,0.48947368421052634,93,142
2,8,0,0,1,0,1,0.5,1,1,0.5,0.489353336456608,0.66666666666666663,0,1,2.2703694679120141,2,1,1,0,1,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,2,501,1,2,537,0,0.50837988826815639,0.60356656759534455,0.58229327061665614,0.52478403377683958,0.46761642065758285,0.65979381443298968,3,261,2.4317585087759355,537,278,259,0.57880831917404341,0.49516441005802708,0.98841698841698844,0.061151079136690649,17,256
1,8,0,0,1,0,1,0.5,1,1,0.5,0.20826221900795319,0,1,0,0.60508372360280571,2,1,1,0,1,,0,1,1,0,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,2,537,1,2,501,0,0.46906187624750501,0.50529700456930104,0.6090991271925339,0.47303266204095451,0.42309458270358857,0.51636363636363636,169,97,1.8325591089186908,501,190,311,0.60608880742714533,0.59414225941422594,0.45659163987138263,0.48947368421052634,93,142
2,8,0,0,1,0,1,0.5,1,1,0.5,0.489353336456608,0.66666666666666663,0,1,2.2703694679120141,2,1,1,0,1,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,2,501,1,2,537,0,0.50837988826815639,0.60356656759534455,0.58229327061665614,0.52478403377683958,0.46761642065758285,0.65979381443298968,3,261,2.4317585087759355,537,278,259,0.57880831917404341,0.49516441005802708,0.98841698841698844,0.061151079136690649,17,256
1,8,0,0,1,0,1,0.5,1,1,0.5,0.20826221900795319,0,1,0,0.60508372360280571,2,1,1,0,1,,0,1,1,0,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,2,537,1,2,501,0,0.46906187624750501,0.50529700456930104,0.6090991271925339,0.47303266204095451,0.42309458270358857,0.51636363636363636,169,97,1.8325591089186908,501,190,311,0.60608880742714533,0.59414225941422594,0.45659163987138263,0.48947368421052634,93,142
2,8,0,0,1,0,1,0.5,1,1,0.5,0.489353336456608,0.66666666666666663,0,1,2.2703694679120141,2,1,1,0,1,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,2,501,1,2,537,0,0.50837988826815639,0.60356656759534455,0.58229327061665614,0.52478403377683958,0.46761642065758285,0.65979381443298968,3,261,2.4317585087759355,537,278,259,0.57880831917404341,0.49516441005802708,0.98841698841698844,0.061151079136690649,17,256
1,8,0,0,1,0,1,1,1,1,1,0.089618441665943613,1,0,0,0.35473282772494985,2,1,1,0,1,1,1,1,1,1,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,2,589,1,2,449,0,0.5278396436525612,0.53629343629343629,0.54735846517195674,0.52413127413127414,0.4025532413606962,0.57258064516129037,117,95,2.0823524703331371,449,190,259,0.54524825124681464,0.59915611814345993,0.54826254826254828,0.5,95,142
2,8,0,0,1,0,1,0.5,1,1,0.5,0.48291189942646062,0.66666666666666663,0,1,2.0334168682181439,2,1,1,0,1,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,2,449,1,2,589,0,0.55178268251273344,0.5481505470864465,0.58340149660131824,0.52613407666150036,0.41556588475327566,0.69863013698630139,5,259,2.1215262648282867,589,278,311,0.58147687252112445,0.54159292035398232,0.98392282958199362,0.0683453237410072,19,306
1,9,0,0,1,0,1,1,1,1,1,0.17127553604331716,1,0,0,0.53335146374532549,2,1,1,0,1,1,1,1,1,1,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,2,547,1,2,532,0,0.59210526315789469,0.57397041183526587,0.2383441128735479,0.57415033986405439,0.37055318484885935,0.37822349570200575,56,161,3.6889258336888711,532,410,122,0.23652084674228474,0.29074889867841408,0.54098360655737709,0.60731707317073169,249,66
2,9,0,0,1,0,1,0.5,0,0.5,0.5,0.49722676826416556,0.66666666666666663,0,1,2.9062872300890499,2,1,1,0,0.25,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,2,532,1,2,547,0,0.61425959780621575,0.34867884995925968,0.71586350142841737,0.40028324215264033,0.32221521983324125,0.75995449374288959,92,119,1.6137749865586277,547,121,426,0.71457884220000767,0.73730684326710816,0.784037558685446,0.016528925619834711,2,334
1,9,0,0,1,0,1,0.5,1,1,0.5,0.33644326670667829,0,1,0,0.85829145905607163,2,1,1,0,1,,0,1,1,0,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,2,243,1,2,836,0,0.63277511961722488,0.78598419787014773,0.73559344291391981,0.63692316500629798,0.31362059177806506,0.53834586466165413,247,60,1.7360732218533264,836,410,426,0.73458402852363647,0.7489539748953975,0.42018779342723006,0.85365853658536583,350,179
2,9,0,0,1,0,1,0.5,1,1,0.5,0.49909839760779123,0.66666666666666663,0,1,3.5056679986282484,2,1,1,0,1,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,2,836,1,2,243,0,0.50205761316872433,0.50873865329901091,0.50959267910719808,0.5,0.49631406869326872,0.66849315068493154,0,121,3.4919237294312531,243,121,122,0.50488762528558206,0.50205761316872433,1,0,0,122
1,9,0,0,1,0,1,0.5,1,1,0.5,0.33644326670667829,0,1,0,0.85829145905607163,2,1,1,0,1,,0,1,1,0,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,2,243,1,2,836,0,0.63277511961722488,0.78598419787014773,0.73559344291391981,0.63692316500629798,0.31362059177806506,0.53834586466165413,247,60,1.7360732218533264,836,410,426,0.73458402852363647,0.7489539748953975,0.42018779342723006,0.85365853658536583,350,179
2,9,0,0,1,0,1,0.5,1,1,0.5,0.49909839760779123,0.66666666666666663,0,1,3.5056679986282484,2,1,1,0,1,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,2,836,1,2,243,0,0.50205761316872433,0.50873865329901091,0.50959267910719808,0.5,0.49631406869326872,0.66849315068493154,0,121,3.4919237294312531,243,121,122,0.50488762528558206,0.50205761316872433,1,0,0,122
1,9,0,0,1,0,1,0.5,1,1,0.5,0.33644326670667829,0,1,0,0.85829145905607163,2,1,1,0,1,,0,1,1,0,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,2,243,1,2,836,0,0.63277511961722488,0.78598419787014773,0.73559344291391981,0.63692316500629798,0.31362059177806506,0.53834586466165413,247,60,1.7360732218533264,836,410,426,0.73458402852363647,0.7489539748953975,0.42018779342723006,0.85365853658536583,350,179
2,9,0,0,1,0,1,0.5,1,1,0.5,0.49909839760779123,0.66666666666666663,0,1,3.5056679986282484,2,1,1,0,1,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,2,836,1,2,243,0,0.50205761316872433,0.50873865329901091,0.50959267910719808,0.5,0.49631406869326872,0.66849315068493154,0,121,3.4919237294312531,243,121,122,0.50488762528558206,0.50205761316872433,1,0,0,122
1,9,0,0,1,0,1,1,1,1,1,0.17127553604331716,1,0,0,0.53335146374532549,2,1,1,0,1,1,1,1,1,1,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,2,547,1,2,532,0,0.59210526315789469,0.57397041183526587,0.2383441128735479,0.57415033986405439,0.37055318484885935,0.37822349570200575,56,161,3.6889258336888711,532,410,122,0.23652084674228474,0.29074889867841408,0.54098360655737709,0.60731707317073169,249,66
2,9,0,0,1,0,1,0.5,0,0.5,0.5,0.49722676826416556,0.66666666666666663,0,1,2.9062872300890499,2,1,1,0,0.25,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,2,532,1,2,547,0,0.61425959780621575,0.34867884995925968,0.71586350142841737,0.40028324215264033,0.32221521983324125,0.75995449374288959,92,119,1.6137749865586277,547,121,426,0.71457884220000767,0.73730684326710816,0.784037558685446,0.016528925619834711,2,334
1,10,0,0,1,0,1,0.5,0,0.5,0.5,0.58104761154221796,0.66666666666666663,0,1,5.2463626648610511,2,1,1,0,0.25,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,2,241,1,2,297,0,0.36363636363636365,0.24749034749034748,0.26134796922048387,0.40111003861003863,0.60125007916845252,0.3961661341853035,50,139,7.5470347361420309,297,185,112,0.259176414279918,0.30845771144278605,0.5535714285714286,0.24864864864864866,46,62
2,10,0,0,1,0,1,0.5,1,1,0.5,0.47427046953200208,0.66666666666666663,0,1,1.8298352773758606,2,1,1,0,1,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,2,297,1,2,241,0,0.53526970954356845,0.52435344827586206,0.71795672257008847,0.44658764367816089,0.39024885248405627,0.69565217391304346,17,95,1.6112594293172842,241,96,145,0.71689482883754718,0.57399103139013452,0.88275862068965516,0.010416666666666666,1,128
1,10,0,0,1,0,1,0.5,1,1,0.5,0.2174437464260037,0.66666666666666663,0,1,0.60167440398062433,2,1,1,0,1,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,2,208,1,2,330,0,0.5696969696969697,0.56715750232991613,0.45381361219099353,0.58117427772600183,0.36741858669563049,0.57988165680473369,47,95,1.855990903859686,330,185,145,0.45024606710156889,0.50777202072538863,0.67586206896551726,0.48648648648648651,90,98
2,10,0,0,1,0,1,0.5,1,1,0.5,0.47117337906771384,0.66666666666666663,0,1,1.7716399885199265,2,1,1,0,1,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,2,330,1,2,208,0,0.5625,0.57096354166666663,0.58698218600709318,0.52604166666666663,0.38366423159151358,0.71111111111111114,0,91,1.6969068790501682,208,96,112,0.58365449380662526,0.55172413793103448,1,0.052083333333333336,5,112
