dataset,protocol,direction,analysis_cell_display,method,method_display,metric,n_participants_total,n_participants_valid,mean,standard_deviation,median,q1,q3,minimum,maximum
openbci,loso,arithmetic,Arithmetic LOSO,rf,Random forest,specificity,15,15,0.6333333333333333,0.39940431835899015,0.5,0.5,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,rf,Random forest,precision,15,8,0.45833333333333331,0.29209152729488802,0.58333333333333326,0.375,0.66666666666666663,0,0.66666666666666663
openbci,loso,arithmetic,Arithmetic LOSO,rf,Random forest,f1,15,15,0.30222222222222223,0.38533981430261333,0,0,0.73333333333333339,0,0.80000000000000004
openbci,loso,arithmetic,Arithmetic LOSO,rf,Random forest,auroc,15,15,0.66666666666666663,0.33629635456727458,0.75,0.5,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,rf,Random forest,pr_auc,15,15,0.69444444444444442,0.28507285804077243,0.79166666666666663,0.41666666666666663,1,0.29166666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,rf,Random forest,average_precision,15,15,0.76666666666666672,0.21867203826154896,0.83333333333333326,0.58333333333333326,1,0.41666666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,rf,Random forest,log_loss,15,15,0.67311447461646856,0.12575661117867762,0.63775302899495157,0.57218333844830926,0.73359517782596106,0.54303042585850569,0.91832644764527127
openbci,loso,arithmetic,Arithmetic LOSO,rf,Random forest,brier_score,15,15,0.24143127554831698,0.05432089372566886,0.22823314388244109,0.19368549821093167,0.27144727050468764,0.17935235743625011,0.34394807227574703
openbci,loso,arithmetic,Arithmetic LOSO,riemann_mdm,Riemannian MDM,accuracy,15,15,0.53333333333333333,0.08796644381862459,0.5,0.5,0.5,0.5,0.75
openbci,loso,arithmetic,Arithmetic LOSO,riemann_mdm,Riemannian MDM,balanced_accuracy,15,15,0.53333333333333333,0.08796644381862459,0.5,0.5,0.5,0.5,0.75
openbci,loso,arithmetic,Arithmetic LOSO,riemann_mdm,Riemannian MDM,sensitivity,15,15,0.5,0.5,0.5,0,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,riemann_mdm,Riemannian MDM,specificity,15,15,0.56666666666666665,0.45773770821706344,0.5,0,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,riemann_mdm,Riemannian MDM,precision,15,8,0.54166666666666663,0.077151674981045942,0.5,0.5,0.54166666666666663,0.5,0.66666666666666663
openbci,loso,arithmetic,Arithmetic LOSO,riemann_mdm,Riemannian MDM,f1,15,15,0.36222222222222228,0.35698620903216055,0.5,0,0.66666666666666663,0,0.80000000000000004
openbci,loso,arithmetic,Arithmetic LOSO,riemann_mdm,Riemannian MDM,auroc,15,15,0.6333333333333333,0.29680841985233186,0.5,0.5,0.875,0,1
openbci,loso,arithmetic,Arithmetic LOSO,riemann_mdm,Riemannian MDM,pr_auc,15,15,0.6333333333333333,0.28048286029744302,0.41666666666666663,0.41666666666666663,0.89583333333333326,0.29166666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,riemann_mdm,Riemannian MDM,average_precision,15,15,0.72777777777777786,0.20765763439299101,0.58333333333333326,0.58333333333333326,0.91666666666666663,0.41666666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,riemann_mdm,Riemannian MDM,log_loss,15,15,0.86377802745954457,0.3102203925334997,0.75926682192431461,0.70403903720427485,0.93488080408790986,0.44462537607779801,1.582876894683017
openbci,loso,arithmetic,Arithmetic LOSO,riemann_mdm,Riemannian MDM,brier_score,15,15,0.29393415905349446,0.0758178390790816,0.28074681002218455,0.24895513832864308,0.34708818387975249,0.13364588645389489,0.45708046064466079
openbci,loso,arithmetic,Arithmetic LOSO,riemann_ts_logreg,Riemannian TS-LR,accuracy,15,15,0.5,0.094491118252306799,0.5,0.5,0.5,0.25,0.75
openbci,loso,arithmetic,Arithmetic LOSO,riemann_ts_logreg,Riemannian TS-LR,balanced_accuracy,15,15,0.5,0.094491118252306799,0.5,0.5,0.5,0.25,0.75
openbci,loso,arithmetic,Arithmetic LOSO,riemann_ts_logreg,Riemannian TS-LR,sensitivity,15,15,0.56666666666666665,0.49521520093601251,1,0,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,riemann_ts_logreg,Riemannian TS-LR,specificity,15,15,0.43333333333333335,0.45773770821706344,0.5,0,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,riemann_ts_logreg,Riemannian TS-LR,precision,15,10,0.46666666666666662,0.17213259316477408,0.5,0.5,0.5,0,0.66666666666666663
openbci,loso,arithmetic,Arithmetic LOSO,riemann_ts_logreg,Riemannian TS-LR,f1,15,15,0.39777777777777779,0.3409758793002084,0.66666666666666663,0,0.66666666666666663,0,0.80000000000000004
openbci,loso,arithmetic,Arithmetic LOSO,riemann_ts_logreg,Riemannian TS-LR,auroc,15,15,0.69999999999999996,0.21547290184283369,0.75,0.5,0.875,0.5,1
openbci,loso,arithmetic,Arithmetic LOSO,riemann_ts_logreg,Riemannian TS-LR,pr_auc,15,15,0.71111111111111103,0.23804066834967463,0.79166666666666663,0.41666666666666663,0.89583333333333326,0.41666666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,riemann_ts_logreg,Riemannian TS-LR,average_precision,15,15,0.78333333333333333,0.16903085094570336,0.83333333333333326,0.58333333333333326,0.91666666666666663,0.58333333333333326,1
openbci,loso,arithmetic,Arithmetic LOSO,riemann_ts_logreg,Riemannian TS-LR,log_loss,15,15,0.99669179931684415,0.38445870769306978,0.91612961147951921,0.68918745196566134,1.0652420254632644,0.61869320117695648,1.809457564043369
openbci,loso,arithmetic,Arithmetic LOSO,riemann_ts_logreg,Riemannian TS-LR,brier_score,15,15,0.32877323893966603,0.079746909077183625,0.34010607295504303,0.24814140737541068,0.39091122635410858,0.21376686648952692,0.44816543407775017
openbci,loso,arithmetic,Arithmetic LOSO,stack_recording,OOF recording-level stacking,accuracy,15,15,0.59999999999999998,0.18419709940325185,0.5,0.5,0.75,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,stack_recording,OOF recording-level stacking,balanced_accuracy,15,15,0.59999999999999998,0.18419709940325185,0.5,0.5,0.75,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,stack_recording,OOF recording-level stacking,sensitivity,15,15,0.53333333333333333,0.48057505236162745,0.5,0,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,stack_recording,OOF recording-level stacking,specificity,15,15,0.66666666666666663,0.36187343222787294,0.5,0.5,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,stack_recording,OOF recording-level stacking,precision,15,10,0.6166666666666667,0.28382310609877337,0.66666666666666663,0.5,0.66666666666666663,0,1
openbci,loso,arithmetic,Arithmetic LOSO,stack_recording,OOF recording-level stacking,f1,15,15,0.44666666666666666,0.39194265858547167,0.66666666666666663,0,0.80000000000000004,0,1
openbci,loso,arithmetic,Arithmetic LOSO,stack_recording,OOF recording-level stacking,auroc,15,15,0.69999999999999996,0.23528098702858008,0.5,0.5,1,0.5,1
openbci,loso,arithmetic,Arithmetic LOSO,stack_recording,OOF recording-level stacking,pr_auc,15,15,0.68055555555555547,0.27033684651192225,0.70833333333333326,0.41666666666666663,1,0.41666666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,stack_recording,OOF recording-level stacking,average_precision,15,15,0.76666666666666683,0.19210612146613631,0.75,0.58333333333333326,1,0.58333333333333326,1
openbci,loso,arithmetic,Arithmetic LOSO,stack_recording,OOF recording-level stacking,log_loss,15,15,0.81414552688358666,0.47909892467228266,0.68524149835579129,0.52922150274157753,0.85183397960839891,0.44448191368962542,2.3149781625691581
openbci,loso,arithmetic,Arithmetic LOSO,stack_recording,OOF recording-level stacking,brier_score,15,15,0.26773008153173306,0.10486918047599988,0.26333976680024185,0.17844337047906234,0.32029498892695862,0.14920470784606338,0.4901888860714661
openbci,loso,stroop,Stroop LOSO,always_fuse,Always fused,accuracy,13,13,0.57692307692307687,0.15760629298902878,0.5,0.5,0.75,0.25,0.75
openbci,loso,stroop,Stroop LOSO,always_fuse,Always fused,balanced_accuracy,13,13,0.57692307692307687,0.15760629298902878,0.5,0.5,0.75,0.25,0.75
openbci,loso,stroop,Stroop LOSO,always_fuse,Always fused,sensitivity,13,13,0.53846153846153844,0.47703679372151431,0.5,0,1,0,1
openbci,loso,stroop,Stroop LOSO,always_fuse,Always fused,specificity,13,13,0.61538461538461542,0.29957234475763905,0.5,0.5,1,0,1
openbci,loso,stroop,Stroop LOSO,always_fuse,Always fused,precision,13,9,0.53703703703703698,0.21695137988629595,0.66666666666666663,0.5,0.66666666666666663,0,0.66666666666666663
openbci,loso,stroop,Stroop LOSO,always_fuse,Always fused,f1,13,13,0.4358974358974359,0.37353703234072327,0.5,0,0.80000000000000004,0,0.80000000000000004
openbci,loso,stroop,Stroop LOSO,always_fuse,Always fused,auroc,13,13,0.75,0.30618621784789724,1,0.5,1,0.25,1
openbci,loso,stroop,Stroop LOSO,always_fuse,Always fused,pr_auc,13,13,0.74679487179487158,0.30545841501723819,1,0.41666666666666663,1,0.33333333333333331,1
openbci,loso,stroop,Stroop LOSO,always_fuse,Always fused,average_precision,13,13,0.8141025641025641,0.22348731775333744,1,0.58333333333333326,1,0.5,1
openbci,loso,stroop,Stroop LOSO,always_fuse,Always fused,log_loss,13,13,0.64452528228604955,0.087501556232859809,0.64821604166582891,0.60215843555851345,0.70544313556599936,0.5143104082797807,0.78051284599743331
openbci,loso,stroop,Stroop LOSO,always_fuse,Always fused,brier_score,13,13,0.22761334965683322,0.041559739200382965,0.2275851175598595,0.20494774160936491,0.25639472110915795,0.16818360178854713,0.29111893615297491
openbci,loso,stroop,Stroop LOSO,always_nn,Always neural,accuracy,13,13,0.61538461538461542,0.16505632294338121,0.5,0.5,0.75,0.5,1
openbci,loso,stroop,Stroop LOSO,always_nn,Always neural,balanced_accuracy,13,13,0.61538461538461542,0.16505632294338121,0.5,0.5,0.75,0.5,1
openbci,loso,stroop,Stroop LOSO,always_nn,Always neural,sensitivity,13,13,0.46153846153846156,0.47703679372151431,0.5,0,1,0,1
openbci,loso,stroop,Stroop LOSO,always_nn,Always neural,specificity,13,13,0.76923076923076927,0.33011264588676237,1,0.5,1,0,1
openbci,loso,stroop,Stroop LOSO,always_nn,Always neural,precision,13,7,0.7142857142857143,0.20892772350933625,0.66666666666666663,0.58333333333333326,0.83333333333333326,0.5,1
openbci,loso,stroop,Stroop LOSO,always_nn,Always neural,f1,13,13,0.40256410256410258,0.40333368651535012,0.5,0,0.80000000000000004,0,1
openbci,loso,stroop,Stroop LOSO,always_nn,Always neural,auroc,13,13,0.75,0.28867513459481287,0.75,0.5,1,0.25,1
openbci,loso,stroop,Stroop LOSO,always_nn,Always neural,pr_auc,13,13,0.75961538461538458,0.2811362147164097,0.79166666666666663,0.41666666666666663,1,0.33333333333333331,1
openbci,loso,stroop,Stroop LOSO,always_nn,Always neural,average_precision,13,13,0.8205128205128206,0.20650910729556554,0.83333333333333326,0.58333333333333326,1,0.5,1
openbci,loso,stroop,Stroop LOSO,always_nn,Always neural,log_loss,13,13,1.5444718186872068,1.2181527868184356,1.3642109181555802,0.41666174718252147,2.5109765531292627,0.27721881843662738,3.5277676541622798
openbci,loso,stroop,Stroop LOSO,always_nn,Always neural,brier_score,13,13,0.33419448641086952,0.17530193666928648,0.43176813133399411,0.14623024283746264,0.49024202359764946,0.095407088802177561,0.49843320308464301
openbci,loso,stroop,Stroop LOSO,cbsf,CB-SF,accuracy,13,13,0.59615384615384615,0.16261090889699775,0.5,0.5,0.75,0.5,1
openbci,loso,stroop,Stroop LOSO,cbsf,CB-SF,balanced_accuracy,13,13,0.59615384615384615,0.16261090889699775,0.5,0.5,0.75,0.5,1
openbci,loso,stroop,Stroop LOSO,cbsf,CB-SF,sensitivity,13,13,0.46153846153846156,0.47703679372151431,0.5,0,1,0,1
openbci,loso,stroop,Stroop LOSO,cbsf,CB-SF,specificity,13,13,0.73076923076923073,0.33011264588676237,1,0.5,1,0,1
openbci,loso,stroop,Stroop LOSO,cbsf,CB-SF,precision,13,7,0.6428571428571429,0.17817416127494962,0.66666666666666663,0.5,0.66666666666666663,0.5,1
openbci,loso,stroop,Stroop LOSO,cbsf,CB-SF,f1,13,13,0.38974358974358975,0.39683577520005991,0.5,0,0.80000000000000004,0,1
openbci,loso,stroop,Stroop LOSO,cbsf,CB-SF,auroc,13,13,0.73076923076923073,0.33011264588676237,0.75,0.5,1,0,1
openbci,loso,stroop,Stroop LOSO,cbsf,CB-SF,pr_auc,13,13,0.75641025641025628,0.28658578167175403,0.79166666666666663,0.41666666666666663,1,0.29166666666666663,1
openbci,loso,stroop,Stroop LOSO,cbsf,CB-SF,average_precision,13,13,0.8141025641025641,0.21824703063676809,0.83333333333333326,0.58333333333333326,1,0.41666666666666663,1
openbci,loso,stroop,Stroop LOSO,cbsf,CB-SF,log_loss,13,13,1.220771588890218,0.99278269122853946,0.8608891605919895,0.45373720697491743,1.7081072375545479,0.28550677546849501,3.1230835108207899
openbci,loso,stroop,Stroop LOSO,cbsf,CB-SF,brier_score,13,13,0.30499343830613118,0.15633365668884583,0.32639650441049073,0.15813739595262202,0.47177414503847542,0.095782983083301451,0.49716797485227471
openbci,loso,stroop,Stroop LOSO,dasf_clean,DASF,accuracy,13,13,0.61538461538461542,0.16505632294338121,0.5,0.5,0.75,0.5,1
openbci,loso,stroop,Stroop LOSO,dasf_clean,DASF,balanced_accuracy,13,13,0.61538461538461542,0.16505632294338121,0.5,0.5,0.75,0.5,1
openbci,loso,stroop,Stroop LOSO,dasf_clean,DASF,sensitivity,13,13,0.46153846153846156,0.47703679372151431,0.5,0,1,0,1
openbci,loso,stroop,Stroop LOSO,dasf_clean,DASF,specificity,13,13,0.76923076923076927,0.33011264588676237,1,0.5,1,0,1
openbci,loso,stroop,Stroop LOSO,dasf_clean,DASF,precision,13,7,0.7142857142857143,0.20892772350933625,0.66666666666666663,0.58333333333333326,0.83333333333333326,0.5,1
openbci,loso,stroop,Stroop LOSO,dasf_clean,DASF,f1,13,13,0.40256410256410258,0.40333368651535012,0.5,0,0.80000000000000004,0,1
openbci,loso,stroop,Stroop LOSO,dasf_clean,DASF,auroc,13,13,0.75,0.28867513459481287,0.75,0.5,1,0.25,1
openbci,loso,stroop,Stroop LOSO,dasf_clean,DASF,pr_auc,13,13,0.75961538461538458,0.2811362147164097,0.79166666666666663,0.41666666666666663,1,0.33333333333333331,1
openbci,loso,stroop,Stroop LOSO,dasf_clean,DASF,average_precision,13,13,0.8205128205128206,0.20650910729556554,0.83333333333333326,0.58333333333333326,1,0.5,1
openbci,loso,stroop,Stroop LOSO,dasf_clean,DASF,log_loss,13,13,1.5444718186872135,1.2181527868184425,1.3642109181555828,0.41666174718252036,2.5109765531293187,0.27721881843662732,3.5277676541622798
openbci,loso,stroop,Stroop LOSO,dasf_clean,DASF,brier_score,13,13,0.33419448641086957,0.17530193666928659,0.43176813133399439,0.14623024283746267,0.49024202359764979,0.095407088802177506,0.49843320308464301
openbci,loso,stroop,Stroop LOSO,eeg_conformer,EEG-Conformer,accuracy,13,13,0.63461538461538458,0.1297186304156927,0.75,0.5,0.75,0.5,0.75
openbci,loso,stroop,Stroop LOSO,eeg_conformer,EEG-Conformer,balanced_accuracy,13,13,0.63461538461538458,0.1297186304156927,0.75,0.5,0.75,0.5,0.75
openbci,loso,stroop,Stroop LOSO,eeg_conformer,EEG-Conformer,sensitivity,13,13,0.61538461538461542,0.46340434799814917,1,0,1,0,1
openbci,loso,stroop,Stroop LOSO,eeg_conformer,EEG-Conformer,specificity,13,13,0.65384615384615385,0.3755338080994054,0.5,0.5,1,0,1
openbci,loso,stroop,Stroop LOSO,eeg_conformer,EEG-Conformer,precision,13,9,0.70370370370370372,0.18215107011950002,0.66666666666666663,0.66666666666666663,0.66666666666666663,0.5,1
openbci,loso,stroop,Stroop LOSO,eeg_conformer,EEG-Conformer,f1,13,13,0.51282051282051289,0.36043658237549908,0.66666666666666663,0,0.80000000000000004,0,0.80000000000000004
openbci,loso,stroop,Stroop LOSO,eeg_conformer,EEG-Conformer,auroc,13,13,0.78846153846153844,0.28588593744843283,0.75,0.75,1,0,1
openbci,loso,stroop,Stroop LOSO,eeg_conformer,EEG-Conformer,pr_auc,13,13,0.82051282051282037,0.23098058341455874,0.79166666666666663,0.79166666666666663,1,0.29166666666666663,1
openbci,loso,stroop,Stroop LOSO,eeg_conformer,EEG-Conformer,average_precision,13,13,0.85897435897435903,0.18125276302049606,0.83333333333333326,0.83333333333333326,1,0.41666666666666663,1
openbci,loso,stroop,Stroop LOSO,eeg_conformer,EEG-Conformer,log_loss,13,13,0.96734204201355756,0.5019005017094732,0.91924111847283752,0.47384767244619369,1.4925247194868334,0.37404545054233784,1.6316717919978354
openbci,loso,stroop,Stroop LOSO,eeg_conformer,EEG-Conformer,brier_score,13,13,0.29515501904787267,0.13787280456493475,0.2938574383479487,0.16847828234922296,0.44946914355312001,0.12008960923820233,0.46007354408765011
openbci,loso,stroop,Stroop LOSO,eegnet,EEGNet,accuracy,13,13,0.67307692307692313,0.15760629298902878,0.75,0.5,0.75,0.5,1
openbci,loso,stroop,Stroop LOSO,eegnet,EEGNet,balanced_accuracy,13,13,0.67307692307692313,0.15760629298902878,0.75,0.5,0.75,0.5,1
openbci,loso,stroop,Stroop LOSO,eegnet,EEGNet,sensitivity,13,13,0.73076923076923073,0.4385290096535146,1,0.5,1,0,1
openbci,loso,stroop,Stroop LOSO,eegnet,EEGNet,specificity,13,13,0.61538461538461542,0.36250552604099212,0.5,0.5,1,0,1
openbci,loso,stroop,Stroop LOSO,eegnet,EEGNet,precision,13,10,0.69999999999999996,0.17213259316477408,0.66666666666666663,0.66666666666666663,0.66666666666666663,0.5,1
openbci,loso,stroop,Stroop LOSO,eegnet,EEGNet,f1,13,13,0.59999999999999998,0.35276684147527876,0.80000000000000004,0.66666666666666663,0.80000000000000004,0,1
openbci,loso,stroop,Stroop LOSO,eegnet,EEGNet,auroc,13,13,0.78846153846153844,0.20016019225635892,0.75,0.75,1,0.5,1
openbci,loso,stroop,Stroop LOSO,eegnet,EEGNet,pr_auc,13,13,0.83012820512820495,0.17134200899249447,0.79166666666666663,0.79166666666666663,1,0.41666666666666663,1
openbci,loso,stroop,Stroop LOSO,eegnet,EEGNet,average_precision,13,13,0.86538461538461553,0.1297186304156927,0.83333333333333326,0.83333333333333326,1,0.58333333333333326,1
openbci,loso,stroop,Stroop LOSO,eegnet,EEGNet,log_loss,13,13,0.74511270541099384,0.30164459897840679,0.64379869870663498,0.52007346052093151,0.85499295366135508,0.40672832862224928,1.2912863503397418
openbci,loso,stroop,Stroop LOSO,eegnet,EEGNet,brier_score,13,13,0.25128832911228033,0.10172577566283635,0.22573797700098819,0.17762404409090221,0.29741757220401233,0.13143850131250989,0.42481811443707174
openbci,loso,stroop,Stroop LOSO,equal_blend_050,Equal blend (50%),accuracy,13,13,0.61538461538461542,0.16505632294338121,0.5,0.5,0.75,0.5,1
openbci,loso,stroop,Stroop LOSO,equal_blend_050,Equal blend (50%),balanced_accuracy,13,13,0.61538461538461542,0.16505632294338121,0.5,0.5,0.75,0.5,1
openbci,loso,stroop,Stroop LOSO,equal_blend_050,Equal blend (50%),sensitivity,13,13,0.5,0.5,0.5,0,1,0,1
openbci,loso,stroop,Stroop LOSO,equal_blend_050,Equal blend (50%),specificity,13,13,0.73076923076923073,0.33011264588676237,1,0.5,1,0,1
openbci,loso,stroop,Stroop LOSO,equal_blend_050,Equal blend (50%),precision,13,7,0.66666666666666663,0.16666666666666666,0.66666666666666663,0.58333333333333326,0.66666666666666663,0.5,1
openbci,loso,stroop,Stroop LOSO,equal_blend_050,Equal blend (50%),f1,13,13,0.4128205128205128,0.41220690182786834,0.5,0,0.80000000000000004,0,1
openbci,loso,stroop,Stroop LOSO,equal_blend_050,Equal blend (50%),auroc,13,13,0.75,0.28867513459481287,0.75,0.5,1,0.25,1
openbci,loso,stroop,Stroop LOSO,equal_blend_050,Equal blend (50%),pr_auc,13,13,0.75961538461538447,0.28113621471640976,0.79166666666666663,0.41666666666666663,1,0.33333333333333331,1
openbci,loso,stroop,Stroop LOSO,equal_blend_050,Equal blend (50%),average_precision,13,13,0.8205128205128206,0.20650910729556554,0.83333333333333326,0.58333333333333326,1,0.5,1
openbci,loso,stroop,Stroop LOSO,equal_blend_050,Equal blend (50%),log_loss,13,13,0.69909937660546473,0.19663886685974727,0.76752494961266804,0.48869176634083433,0.85358275494735636,0.4061866551122934,0.97899758590621655
openbci,loso,stroop,Stroop LOSO,equal_blend_050,Equal blend (50%),brier_score,13,13,0.2514060237822891,0.085643689056467104,0.28665377327900893,0.16120187959347346,0.31923773828436508,0.12186981592794492,0.36348710168748066
openbci,loso,stroop,Stroop LOSO,extra_trees,Extra Trees,accuracy,13,13,0.53846153846153844,0.20016019225635892,0.5,0.5,0.5,0.25,1
openbci,loso,stroop,Stroop LOSO,extra_trees,Extra Trees,balanced_accuracy,13,13,0.53846153846153844,0.20016019225635892,0.5,0.5,0.5,0.25,1
openbci,loso,stroop,Stroop LOSO,extra_trees,Extra Trees,sensitivity,13,13,0.26923076923076922,0.4385290096535146,0,0,0.5,0,1
openbci,loso,stroop,Stroop LOSO,extra_trees,Extra Trees,specificity,13,13,0.80769230769230771,0.25318484177091666,1,0.5,1,0.5,1
openbci,loso,stroop,Stroop LOSO,extra_trees,Extra Trees,precision,13,6,0.47222222222222215,0.4002314145406195,0.58333333333333326,0.125,0.66666666666666663,0,1
openbci,loso,stroop,Stroop LOSO,extra_trees,Extra Trees,f1,13,13,0.23846153846153845,0.38630398552276063,0,0,0.5,0,1
openbci,loso,stroop,Stroop LOSO,extra_trees,Extra Trees,auroc,13,13,0.76923076923076927,0.25943726083138541,0.75,0.5,1,0.25,1
openbci,loso,stroop,Stroop LOSO,extra_trees,Extra Trees,pr_auc,13,13,0.76602564102564097,0.27138750010579932,0.79166666666666663,0.41666666666666663,1,0.33333333333333331,1
openbci,loso,stroop,Stroop LOSO,extra_trees,Extra Trees,average_precision,13,13,0.82692307692307709,0.19679591580780453,0.83333333333333326,0.58333333333333326,1,0.5,1
openbci,loso,stroop,Stroop LOSO,extra_trees,Extra Trees,log_loss,13,13,0.6511184453691482,0.095269177806582492,0.65870514940226255,0.62573943064658522,0.71258994208159931,0.43474846153002317,0.79220680643312824
openbci,loso,stroop,Stroop LOSO,extra_trees,Extra Trees,brier_score,13,13,0.2329261397684092,0.043668587429825011,0.23301630419808866,0.22477190774830716,0.26033812484368823,0.1326848020370347,0.29276067442001397
openbci,loso,stroop,Stroop LOSO,fixed_blend_010,Fixed blend (10%),accuracy,13,13,0.59615384615384615,0.16261090889699775,0.5,0.5,0.75,0.5,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_010,Fixed blend (10%),balanced_accuracy,13,13,0.59615384615384615,0.16261090889699775,0.5,0.5,0.75,0.5,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_010,Fixed blend (10%),sensitivity,13,13,0.46153846153846156,0.47703679372151431,0.5,0,1,0,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_010,Fixed blend (10%),specificity,13,13,0.73076923076923073,0.33011264588676237,1,0.5,1,0,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_010,Fixed blend (10%),precision,13,7,0.6428571428571429,0.17817416127494962,0.66666666666666663,0.5,0.66666666666666663,0.5,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_010,Fixed blend (10%),f1,13,13,0.38974358974358975,0.39683577520005991,0.5,0,0.80000000000000004,0,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_010,Fixed blend (10%),auroc,13,13,0.75,0.338501600193165,1,0.5,1,0,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_010,Fixed blend (10%),pr_auc,13,13,0.77243589743589725,0.29443890093152841,1,0.41666666666666663,1,0.29166666666666663,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_010,Fixed blend (10%),average_precision,13,13,0.82692307692307687,0.22428264879991625,1,0.58333333333333326,1,0.41666666666666663,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_010,Fixed blend (10%),log_loss,13,13,0.90763286863403347,0.44628197462166586,1.0276202334449425,0.45752431372825358,1.2964163753826172,0.31281596858609284,1.5240900121701044
openbci,loso,stroop,Stroop LOSO,fixed_blend_010,Fixed blend (10%),brier_score,13,13,0.30113911783731051,0.14252765048714977,0.36793070172855058,0.15872868939881712,0.42321216519284094,0.10038170897654218,0.45820777946191021
openbci,loso,stroop,Stroop LOSO,fixed_blend_025,Fixed blend (25%),accuracy,13,13,0.59615384615384615,0.16261090889699775,0.5,0.5,0.75,0.5,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_025,Fixed blend (25%),balanced_accuracy,13,13,0.59615384615384615,0.16261090889699775,0.5,0.5,0.75,0.5,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_025,Fixed blend (25%),sensitivity,13,13,0.46153846153846156,0.47703679372151431,0.5,0,1,0,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_025,Fixed blend (25%),specificity,13,13,0.73076923076923073,0.33011264588676237,1,0.5,1,0,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_025,Fixed blend (25%),precision,13,7,0.6428571428571429,0.17817416127494962,0.66666666666666663,0.5,0.66666666666666663,0.5,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_025,Fixed blend (25%),f1,13,13,0.38974358974358975,0.39683577520005991,0.5,0,0.80000000000000004,0,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_025,Fixed blend (25%),auroc,13,13,0.75,0.338501600193165,1,0.5,1,0,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_025,Fixed blend (25%),pr_auc,13,13,0.77243589743589725,0.29443890093152841,1,0.41666666666666663,1,0.29166666666666663,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_025,Fixed blend (25%),average_precision,13,13,0.82692307692307687,0.22428264879991625,1,0.58333333333333326,1,0.41666666666666663,1
openbci,loso,stroop,Stroop LOSO,fixed_blend_025,Fixed blend (25%),log_loss,13,13,0.78391409894137931,0.30704369080696015,0.89502787234444547,0.46935646414651389,1.0351897750914394,0.34955685330164243,1.2070560447043412
openbci,loso,stroop,Stroop LOSO,fixed_blend_025,Fixed blend (25%),brier_score,13,13,0.27701246694533732,0.11725266818232519,0.33047857785317664,0.15963943043267451,0.37302186064482135,0.10663206482242552,0.41691391446703552
openbci,loso,stroop,Stroop LOSO,rf,Random forest,accuracy,13,13,0.57692307692307687,0.12009611535381537,0.5,0.5,0.75,0.5,0.75
openbci,loso,stroop,Stroop LOSO,rf,Random forest,balanced_accuracy,13,13,0.57692307692307687,0.12009611535381537,0.5,0.5,0.75,0.5,0.75
openbci,loso,stroop,Stroop LOSO,rf,Random forest,sensitivity,13,13,0.38461538461538464,0.46340434799814922,0,0,1,0,1
openbci,loso,stroop,Stroop LOSO,rf,Random forest,specificity,13,13,0.76923076923076927,0.33011264588676237,1,0.5,1,0,1
openbci,loso,stroop,Stroop LOSO,rf,Random forest,precision,13,6,0.66666666666666663,0.18257418583505536,0.66666666666666663,0.54166666666666663,0.66666666666666663,0.5,1
openbci,loso,stroop,Stroop LOSO,rf,Random forest,f1,13,13,0.32564102564102565,0.3742038081426885,0,0,0.66666666666666663,0,0.80000000000000004
openbci,loso,stroop,Stroop LOSO,rf,Random forest,auroc,13,13,0.67307692307692313,0.31266021533992816,0.75,0.5,1,0,1
openbci,loso,stroop,Stroop LOSO,rf,Random forest,pr_auc,13,13,0.71794871794871795,0.26633760412908158,0.79166666666666663,0.41666666666666663,1,0.29166666666666663,1
